config,init,step,n_seeds,coded_ber_mean,info_ber_mean,grad_coded_mean,grad_info_mean
16QAM-K576,warm,700,5,0.001801215298473835,0.16050347685813904,0.06746904850006104,0.08288646936416626
16QAM-K576,warm,725,5,0.0017578125465661288,0.16063368320465088,0.06369455307722091,0.07846063673496247
16QAM-K576,warm,750,5,0.0016927083488553762,0.16063368320465088,0.06024179682135582,0.07232923954725265
16QAM-K576,warm,775,5,0.001714409701526165,0.16063368320465088,0.05707368329167366,0.06867099404335023
16QAM-K576,warm,800,5,0.0017144097248092294,0.16063368320465088,0.05415877029299736,0.06433644965291023
16QAM-K576,warm,825,5,0.0017144097248092294,0.16063368320465088,0.05147024393081665,0.062301454693078996
16QAM-K576,warm,850,5,0.001692708325572312,0.16067708730697633,0.04898546636104584,0.058893810212612155
16QAM-K576,warm,875,5,0.001692708325572312,0.16076388955116272,0.04668410792946816,0.05492091849446297
16QAM-K576,warm,900,5,0.0017144097248092294,0.16076388955116272,0.044548019766807556,0.05189506709575653
16QAM-K576,warm,925,5,0.0016710069496184588,0.16076388955116272,0.042560812830924985,0.04970775917172432
16QAM-K576,warm,950,5,0.0016493055503815413,0.16080729365348817,0.04070778042078018,0.04774304926395416
16QAM-K576,warm,975,5,0.00164930559694767,0.16080729365348817,0.038975662738084796,0.045107030868530275
16QAM-K576,warm,1000,5,0.0016710069961845876,0.16085069477558137,0.03735356777906418,0.045155292749404906
16QAM-K576,warm,1025,5,0.0016710069961845876,0.16085069477558137,0.035832267999649045,0.04141261130571365
16QAM-K576,warm,1050,5,0.00164930559694767,0.16085069477558137,0.03440350666642189,0.040794755518436435
16QAM-K576,warm,1075,5,0.00164930559694767,0.1608506977558136,0.033060280978679656,0.03827744796872139
16QAM-K576,warm,1100,5,0.001671006972901523,0.16089410185813904,0.03179570958018303,0.03697750940918922
16QAM-K576,warm,1125,5,0.001671006972901523,0.16098090410232543,0.030603303387761117,0.037179546803236006
16QAM-K576,warm,1150,5,0.001671006972901523,0.16106770634651185,0.02947735898196697,0.034805598109960555
16QAM-K576,warm,1175,5,0.001671006972901523,0.16106770634651185,0.028412904217839242,0.032741351425647734
16QAM-K576,warm,1200,5,0.001671006972901523,0.16111111044883727,0.02740606404840946,0.031410838663578036
16QAM-K576,warm,1225,5,0.001671006972901523,0.16111111044883727,0.026451994851231574,0.03012116961181164
16QAM-K576,warm,1250,5,0.001671006972901523,0.16111111044883727,0.02554722726345062,0.028961888700723647
16QAM-K576,warm,1275,5,0.001671006972901523,0.16111111044883727,0.024687889218330383,0.02788834720849991
16QAM-K576,warm,1300,5,0.00164930559694767,0.16111111044883727,0.023871323838829995,0.02688302509486675
16QAM-K576,warm,1325,5,0.00164930559694767,0.16111111044883727,0.023094457760453223,0.025937705859541894
16QAM-K576,warm,1350,5,0.00164930559694767,0.16111111044883727,0.02235465608537197,0.02504719831049442
16QAM-K576,warm,1375,5,0.00164930559694767,0.16111111044883727,0.021649402379989625,0.024209394678473474
16QAM-K576,warm,1400,5,0.00164930559694767,0.16111111044883727,0.02097680903971195,0.023428111523389816
16QAM-K576,warm,1425,5,0.001627604220993817,0.16111111044883727,0.02033487968146801,0.022868983820080756
16QAM-K576,warm,1450,5,0.001627604220993817,0.16115451157093047,0.01972123309969902,0.022195381671190263
16QAM-K576,warm,1475,5,0.001627604220993817,0.16119791567325592,0.019134461134672164,0.021364865452051164
16QAM-K576,warm,1500,5,0.001627604220993817,0.16119791567325592,0.018573128432035447,0.020662089809775352
16QAM-K576,zero,1,5,0.25208333432674407,0.5010416746139527,12.018817520141601,0.0
16QAM-K576,zero,25,5,0.25208333432674407,0.5010416746139527,5.834201335906982,0.0
16QAM-K576,zero,50,5,0.25208333432674407,0.5010416746139527,2.9525418281555176,0.0
16QAM-K576,zero,75,5,0.23947482705116271,0.5010416746139527,2.2550536155700684,0.0
16QAM-K576,zero,100,5,0.13693576455116271,0.5010416746139527,1.9674365758895873,0.0
16QAM-K576,zero,125,5,0.0609592005610466,0.5010416746139527,1.545438003540039,0.0
16QAM-K576,zero,150,5,0.03118489570915699,0.5010416746139527,1.1458515167236327,0.0
16QAM-K576,zero,175,5,0.01827256977558136,0.5010416746139527,0.8636439085006714,0.0
16QAM-K576,zero,200,5,0.01184895820915699,0.5010416746139527,0.675005042552948,0.0
16QAM-K576,zero,225,5,0.00852864570915699,0.5010416746139527,0.5452018976211548,0.0
16QAM-K576,zero,250,5,0.0065321181900799274,0.5010416746139527,0.4522206962108612,0.0
16QAM-K576,zero,275,5,0.005381944496184588,0.5010416746139527,0.3831072568893433,0.0
16QAM-K576,zero,300,5,0.004513888899236917,0.5010416746139527,0.3300884246826172,0.0
16QAM-K576,zero,325,5,0.0038628472946584226,0.5010416746139527,0.2883412837982178,0.0
16QAM-K576,zero,350,5,0.003472222201526165,0.5010416746139527,0.2547374963760376,0.0
16QAM-K576,zero,375,5,0.003168402798473835,0.5010416746139527,0.22718937695026398,0.0
16QAM-K576,zero,400,5,0.0028428819961845873,0.5010416746139527,0.20425673723220825,0.0
16QAM-K576,zero,425,5,0.002690972248092294,0.5010416746139527,0.18491116762161255,0.0
16QAM-K576,zero,450,5,0.002452256972901523,0.5010416746139527,0.1683989495038986,0.0
16QAM-K576,zero,475,5,0.002322048624046147,0.5010416746139527,0.15416179597377777,0.0
16QAM-K576,zero,500,5,0.0022352430736646057,0.5010416746139527,0.14178267419338225,0.0
16QAM-K576,zero,525,5,0.0021484375232830645,0.5010416746139527,0.13094150125980378,0.0
16QAM-K576,zero,550,5,0.0021267361240461468,0.5010416746139527,0.12138446718454361,0.0
16QAM-K576,zero,575,5,0.002061631972901523,0.5010416746139527,0.11290672570466995,0.0
16QAM-K576,zero,600,5,0.002061631926335394,0.5010416746139527,0.10534375160932541,0.0
16QAM-K576,zero,625,5,0.002083333325572312,0.5010416746139527,0.0985635906457901,0.0
16QAM-K576,zero,650,5,0.0021050347248092295,0.5010416746139527,0.09245672225952148,0.0
16QAM-K576,zero,675,5,0.0020182291744276883,0.5010416746139527,0.08693335801362992,0.0
16QAM-K576,zero,700,5,0.001996527798473835,0.5010416746139527,0.08191688060760498,0.0
16QAM-K576,zero,725,5,0.0019748263992369177,0.5010416746139527,0.07734417766332627,0.0
16QAM-K576,zero,750,5,0.001953125,0.5010416746139527,0.07316278964281082,0.0
16QAM-K576,zero,775,5,0.001953125,0.5010416746139527,0.06932770609855651,0.0
16QAM-K576,zero,800,5,0.0019314236240461468,0.5010416746139527,0.06580012291669846,0.0
16QAM-K576,zero,825,5,0.001888020825572312,0.5010416746139527,0.06254520118236542,0.0
16QAM-K576,zero,850,5,0.0018229166977107524,0.5010416746139527,0.059535696357488635,0.0
16QAM-K576,zero,875,5,0.0018229166977107524,0.5010416746139527,0.056744903326034546,0.0
16QAM-K576,zero,900,5,0.001801215298473835,0.5010416746139527,0.05415207296609879,0.0
16QAM-K576,zero,925,5,0.001801215298473835,0.5010416746139527,0.051738503575325015,0.0
16QAM-K576,zero,950,5,0.001801215298473835,0.5010416746139527,0.049487315118312836,0.0
16QAM-K576,zero,975,5,0.0017795138992369175,0.5010416746139527,0.04738409593701363,0.0
16QAM-K576,zero,1000,5,0.0017795138992369175,0.5010416746139527,0.04541626498103142,0.0
16QAM-K576,zero,1025,5,0.0017795138992369175,0.5010416746139527,0.043570543825626376,0.0
16QAM-K576,zero,1050,5,0.0017795138992369175,0.5010416746139527,0.0418382465839386,0.0
16QAM-K576,zero,1075,5,0.0018012152751907707,0.5010416746139527,0.04020787924528122,0.0
16QAM-K576,zero,1100,5,0.0018012152751907707,0.5010416746139527,0.03867317289113999,0.0
16QAM-K576,zero,1125,5,0.0018012152751907707,0.5010416746139527,0.037224553525447845,0.0
16QAM-K576,zero,1150,5,0.0018012152751907707,0.5010416746139527,0.03585729002952576,0.0
16QAM-K576,zero,1175,5,0.0018012152751907707,0.5010416746139527,0.03456409126520157,0.0
16QAM-K576,zero,1200,5,0.0018012152751907707,0.5010416746139527,0.03333971574902535,0.0
16QAM-K576,zero,1225,5,0.0018012152751907707,0.5010416746139527,0.0321796327829361,0.0
16QAM-K576,zero,1250,5,0.0017795138992369175,0.5010416746139527,0.03108020983636379,0.0
16QAM-K576,zero,1275,5,0.0017578125232830643,0.5010416746139527,0.030035189539194106,0.0
16QAM-K576,zero,1300,5,0.0017578125232830643,0.5010416746139527,0.029041686654090883,0.0
16QAM-K576,zero,1325,5,0.0017578125232830643,0.5010416746139527,0.028096459805965424,0.0
16QAM-K576,zero,1350,5,0.0017578125232830643,0.5010416746139527,0.027196176722645758,0.0
16QAM-K576,zero,1375,5,0.0017578125232830643,0.5010416746139527,0.026339081302285194,0.0
16QAM-K576,zero,1400,5,0.0017578125232830643,0.5010416746139527,0.025520413368940353,0.0
16QAM-K576,zero,1425,5,0.0017578125232830643,0.5010416746139527,0.024738746881484985,0.0
16QAM-K576,zero,1450,5,0.0017795139225199818,0.5010416746139527,0.023991857096552847,0.0
16QAM-K576,zero,1475,5,0.0017795139225199818,0.5010416746139527,0.023277636244893075,0.0
16QAM-K576,zero,1500,5,0.0017795139225199818,0.5010416746139527,0.022594156116247176,0.0
64QAM-K2736,rand,1,5,0.49422057867050173,0.4937591373920441,6.930327320098877,5.53273344039917
64QAM-K2736,rand,25,5,0.3515899181365967,0.3826297581195831,4.018587589263916,3.351383638381958
64QAM-K2736,rand,50,5,0.29159814715385435,0.336686772108078,2.2240185260772707,2.0391339302062987
64QAM-K2736,rand,75,5,0.26295230388641355,0.3164930582046509,1.4117120504379272,1.3155152797698975
64QAM-K2736,rand,100,5,0.23452120125293732,0.296737939119339,1.011826992034912,1.020651364326477
64QAM-K2736,rand,125,5,0.20770741999149323,0.2825383722782135,0.7751868009567261,1.2099772214889526
64QAM-K2736,rand,150,5,0.18402777910232543,0.2771381676197052,0.6176902890205384,1.6637417316436767
64QAM-K2736,rand,175,5,0.16434575915336608,0.27627009749412534,0.5056899666786194,1.625067663192749
64QAM-K2736,rand,200,5,0.14808114171028136,0.27701937556266787,0.4220767140388489,1.189503049850464
64QAM-K2736,rand,225,5,0.13515167832374572,0.27775951027870177,0.35754727125167846,0.8309159398078918
64QAM-K2736,rand,250,5,0.12497715950012207,0.27824379205703736,0.30682162642478944,0.6086172938346863
64QAM-K2736,rand,275,5,0.11603618413209915,0.27863669991493223,0.2663314461708069,0.46458383202552794
64QAM-K2736,rand,300,5,0.10863487124443054,0.27894737124443053,0.23352937996387482,0.3702786386013031
64QAM-K2736,rand,325,5,0.10196911543607712,0.2791575312614441,0.20657466351985931,0.30665773153305054
64QAM-K2736,rand,350,5,0.09664199650287628,0.2793494164943695,0.18405092656612396,0.2577654004096985
64QAM-K2736,rand,375,5,0.09151590019464492,0.2794682025909424,0.1653630942106247,0.2207713395357132
64QAM-K2736,rand,400,5,0.08716191798448562,0.2796144068241119,0.14941297471523285,0.1946462094783783
64QAM-K2736,rand,425,5,0.08320997953414917,0.27971491813659666,0.1358732759952545,0.16886224150657653
64QAM-K2736,rand,450,5,0.07973318845033646,0.2797697424888611,0.12423034310340882,0.15081070959568024
64QAM-K2736,rand,475,5,0.0766036182641983,0.2797971546649933,0.11387898176908492,0.13667684197425842
64QAM-K2736,rand,500,5,0.07393549084663391,0.2798428416252136,0.10479773730039596,0.1238487109541893
64QAM-K2736,rand,525,5,0.07135417014360428,0.27985197901725767,0.09676485508680344,0.1116601824760437
64QAM-K2736,rand,550,5,0.06916575282812118,0.27985197901725767,0.0896083265542984,0.10239905565977096
64QAM-K2736,rand,575,5,0.06705957651138306,0.2798793911933899,0.08326891958713531,0.09324662387371063
64QAM-K2736,rand,600,5,0.06519097089767456,0.27987025380134584,0.07756039947271347,0.08691728115081787
64QAM-K2736,rand,625,5,0.06372441425919532,0.27988852858543395,0.07227212637662887,0.08068909645080566
64QAM-K2736,rand,650,5,0.06244517564773559,0.2799159407615662,0.06757986545562744,0.07396377176046372
64QAM-K2736,rand,675,5,0.06113852262496948,0.27994335293769834,0.06333004087209701,0.06896978318691253
64QAM-K2736,rand,700,5,0.05983644053339958,0.2799890398979187,0.05943623036146164,0.06467970460653305
64QAM-K2736,rand,725,5,0.05872167497873306,0.28002558946609496,0.05586412847042084,0.06048085540533066
64QAM-K2736,rand,750,5,0.0578993059694767,0.2800712764263153,0.05260295793414116,0.05672948881983757
64QAM-K2736,rand,775,5,0.05716374292969704,0.28006213903427124,0.049685141444206236,0.05387703850865364
64QAM-K2736,rand,800,5,0.05634594336152077,0.28006213903427124,0.047004387527704236,0.050813839584589
64QAM-K2736,rand,825,5,0.0556971862912178,0.2800986886024475,0.044480602443218234,0.04791614040732384
64QAM-K2736,rand,850,5,0.05520833358168602,0.2801352381706238,0.042163245379924774,0.045566294342279434
64QAM-K2736,rand,875,5,0.05478801280260086,0.28016265034675597,0.040062543004751205,0.04332964569330215
64QAM-K2736,rand,900,5,0.05436769127845764,0.28016265034675597,0.03817221522331238,0.04099966734647751
64QAM-K2736,rand,925,5,0.05390168130397797,0.2801900625228882,0.03638414666056633,0.03992284014821053
64QAM-K2736,rand,950,5,0.05349963530898094,0.2802083373069763,0.034689712524414065,0.037238659709692
64QAM-K2736,rand,975,5,0.053115862607955935,0.2802083373069763,0.033103959262371065,0.035264167189598086
64QAM-K2736,rand,1000,5,0.052814327925443647,0.2802083373069763,0.031623545289039615,0.03470772579312324
64QAM-K2736,rand,1025,5,0.052608735859394073,0.2802448868751526,0.030242285504937173,0.033288924396038054
64QAM-K2736,rand,1050,5,0.05233004465699196,0.2802722990512848,0.02894991934299469,0.031085987761616706
64QAM-K2736,rand,1075,5,0.05218384563922882,0.28025402426719664,0.027741995826363563,0.029693668335676195
64QAM-K2736,rand,1100,5,0.05193713530898094,0.28028143644332887,0.02661355249583721,0.02860713191330433
64QAM-K2736,rand,1125,5,0.05168585553765297,0.280299711227417,0.02556300349533558,0.027275736257433892
64QAM-K2736,rand,1150,5,0.051516813784837724,0.280299711227417,0.024585678428411483,0.026344703137874605
64QAM-K2736,rand,1175,5,0.05139802694320679,0.28031798601150515,0.02365681976079941,0.02566482834517956
64QAM-K2736,rand,1200,5,0.05124269053339958,0.2803453981876373,0.022782002389431,0.02453203685581684
64QAM-K2736,rand,1225,5,0.051073648035526276,0.2803636729717255,0.021956058219075203,0.023415608704090117
64QAM-K2736,rand,1250,5,0.050941155105829236,0.28037281036376954,0.021170083433389664,0.022467990592122077
64QAM-K2736,rand,1275,5,0.050877193361520766,0.2803819477558136,0.02042171321809292,0.02168153561651707
64QAM-K2736,rand,1300,5,0.050776681303977965,0.2803819477558136,0.01971098706126213,0.021137110143899917
64QAM-K2736,rand,1325,5,0.050712719559669495,0.28039108514785765,0.01903531327843666,0.02032843492925167
64QAM-K2736,rand,1350,5,0.05062134563922882,0.2804002225399017,0.018395844846963882,0.019876309856772422
64QAM-K2736,rand,1375,5,0.050497989356517795,0.2804093599319458,0.01778423860669136,0.019046205282211303
64QAM-K2736,rand,1400,5,0.05039747804403305,0.2804184973239899,0.01720372438430786,0.018381569907069205
64QAM-K2736,rand,1425,5,0.05037463456392288,0.280436772108078,0.016654233261942864,0.017698459699749945
64QAM-K2736,rand,1450,5,0.050351791083812714,0.28042763471603394,0.01613212265074253,0.017186253517866134
64QAM-K2736,rand,1475,5,0.05030153542757034,0.28042763471603394,0.01563723348081112,0.016661424189805984
64QAM-K2736,rand,1500,5,0.05022386759519577,0.28045504689216616,0.015162860788404942,0.016290899366140366
64QAM-K2736,warm,1,5,0.3003654956817627,0.29916849732398987,6.350147342681884,5.165971565246582
64QAM-K2736,warm,25,5,0.2590095102787018,0.27693713903427125,3.634084367752075,3.018908739089966
64QAM-K2736,warm,50,5,0.23193531036376952,0.27321820259094237,1.8923566579818725,1.674494218826294
64QAM-K2736,warm,75,5,0.20997350215911864,0.2613761007785797,1.197343611717224,1.1348803997039796
64QAM-K2736,warm,100,5,0.1904468208551407,0.2484649121761322,0.8675607919692994,0.9112176299095154
64QAM-K2736,warm,125,5,0.160800439119339,0.23148757815361024,0.6632360219955444,1.160749340057373
64QAM-K2736,warm,150,5,0.13884777426719666,0.2258497804403305,0.5294204831123352,1.6873692512512206
64QAM-K2736,warm,175,5,0.12306743562221527,0.22501827478408815,0.43324817419052125,1.5152480363845826
64QAM-K2736,warm,200,5,0.11065424084663392,0.22610563039779663,0.360026091337204,1.0665124654769897
64QAM-K2736,warm,225,5,0.10063048452138901,0.22701937556266785,0.3023469865322113,0.7478053092956543
64QAM-K2736,warm,250,5,0.09371345043182373,0.22741228342056274,0.25703784823417664,0.5382110118865967
64QAM-K2736,warm,275,5,0.08856907933950424,0.22790570557117462,0.22190940380096436,0.4193808615207672
64QAM-K2736,warm,300,5,0.08463084846735,0.2281889647245407,0.19443088173866271,0.33459523916244505
64QAM-K2736,warm,325,5,0.08073830455541611,0.22850877344608306,0.17233506143093108,0.27524895071983335
64QAM-K2736,warm,350,5,0.07739857286214828,0.22860014736652373,0.1540127068758011,0.22966292798519133
64QAM-K2736,warm,375,5,0.07450657933950425,0.22870979607105255,0.138638636469841,0.1968608558177948
64QAM-K2736,warm,400,5,0.07199378758668899,0.22880116999149322,0.12541167438030243,0.17225061655044555
64QAM-K2736,warm,425,5,0.06990588307380677,0.2289199560880661,0.1141759142279625,0.15328816771507264
64QAM-K2736,warm,450,5,0.06782711893320084,0.22908442914485933,0.10444160103797913,0.13627636432647705
64QAM-K2736,warm,475,5,0.06603161394596099,0.22914839088916777,0.09596555531024933,0.1231322854757309
64QAM-K2736,warm,500,5,0.06424981504678726,0.2292306274175644,0.08848221600055695,0.11148163676261902
64QAM-K2736,warm,525,5,0.06261878460645676,0.2292306274175644,0.0817921832203865,0.10077835470438004
64QAM-K2736,warm,550,5,0.06122532859444618,0.22926717698574067,0.07579288929700852,0.09272433966398239
64QAM-K2736,warm,575,5,0.06012426912784576,0.22928545176982879,0.07048468589782715,0.08584169298410416
64QAM-K2736,warm,600,5,0.058982092142105105,0.22930372655391693,0.0656795158982277,0.07969828397035598
64QAM-K2736,warm,625,5,0.0579449936747551,0.22938596308231354,0.06128251627087593,0.0734588399529457
64QAM-K2736,warm,650,5,0.057163743674755095,0.22944992482662202,0.057325945049524304,0.0680071085691452
64QAM-K2736,warm,675,5,0.056483004987239835,0.22946819961071013,0.053770788758993146,0.06405064463615417
64QAM-K2736,warm,700,5,0.05572459772229195,0.22952302396297455,0.050558533519506454,0.059352907538414004
64QAM-K2736,warm,725,5,0.05510782226920128,0.2295687109231949,0.04758067950606346,0.05557054504752159
64QAM-K2736,warm,750,5,0.05463724434375763,0.22957784831523895,0.04486212879419327,0.052741576731204984
64QAM-K2736,warm,775,5,0.054120979458093646,0.22960526049137114,0.042391387373209,0.04921311140060425
64QAM-K2736,warm,800,5,0.05373720824718475,0.22962353527545928,0.04014048427343368,0.04652774035930633
64QAM-K2736,warm,825,5,0.05335800498723984,0.22963267266750337,0.038064738363027574,0.0441976860165596
64QAM-K2736,warm,850,5,0.052978801727294925,0.22965094745159148,0.036147505044937134,0.04172667041420937
64QAM-K2736,warm,875,5,0.05262701064348221,0.22969663441181182,0.03437239453196526,0.039719763398170474
64QAM-K2736,warm,900,5,0.052302632480859756,0.22971490919589996,0.03273041620850563,0.037458157539367674
64QAM-K2736,warm,925,5,0.05209703966975212,0.2297057718038559,0.031189963594079016,0.03543214127421379
64QAM-K2736,warm,950,5,0.05199652761220932,0.2297057718038559,0.029761089012026787,0.033799178153276446
64QAM-K2736,warm,975,5,0.05181834772229195,0.22969663441181182,0.02843325212597847,0.032678449898958205
64QAM-K2736,warm,1000,5,0.05162646248936653,0.22969663441181182,0.027205076068639755,0.030792475491762162
64QAM-K2736,warm,1025,5,0.05145742073655128,0.22971490919589996,0.02605418674647808,0.029805666580796242
64QAM-K2736,warm,1050,5,0.05130208432674408,0.2297605961561203,0.02498512901365757,0.028543820977210997
64QAM-K2736,warm,1075,5,0.051169592142105105,0.22975145876407624,0.02398541122674942,0.027231672406196596
64QAM-K2736,warm,1100,5,0.05102796033024788,0.2297605961561203,0.023029202222824098,0.026111695915460587
64QAM-K2736,warm,1125,5,0.050982273370027545,0.22977887094020844,0.02212647758424282,0.025725486129522322
64QAM-K2736,warm,1150,5,0.05090460479259491,0.2297880083322525,0.021275803074240686,0.024257491156458855
64QAM-K2736,warm,1175,5,0.05081323087215424,0.22979714572429658,0.02047269232571125,0.023359872028231622
64QAM-K2736,warm,1200,5,0.05072642564773559,0.22979714572429658,0.01971288174390793,0.022498802095651627
64QAM-K2736,warm,1225,5,0.05068530738353729,0.22981542050838472,0.018995900452136994,0.022093306481838226
64QAM-K2736,warm,1250,5,0.05061220824718475,0.22980628311634063,0.0183204784989357,0.020925816893577576
64QAM-K2736,warm,1275,5,0.05059393271803856,0.22983369529247283,0.017682819813489913,0.020381832122802736
64QAM-K2736,warm,1300,5,0.050516264885663985,0.2298702448606491,0.01708080917596817,0.019591549411416054
64QAM-K2736,warm,1325,5,0.05047514662146568,0.2298702448606491,0.016507118940353394,0.018778640031814575
64QAM-K2736,warm,1350,5,0.05038834065198898,0.2298702448606491,0.01595698520541191,0.01808968521654606
64QAM-K2736,warm,1375,5,0.05038377195596695,0.22987938225269317,0.015431783348321914,0.017496248334646226
64QAM-K2736,warm,1400,5,0.050351791083812714,0.22988851964473725,0.014934161677956581,0.0170099712908268
64QAM-K2736,warm,1425,5,0.05028782933950424,0.22991593182086945,0.014463662914931775,0.01652120053768158
64QAM-K2736,warm,1450,5,0.05024671107530594,0.2299250692129135,0.014015994779765607,0.015818029269576074
64QAM-K2736,warm,1475,5,0.050233004987239836,0.2299250692129135,0.013587545603513718,0.015622413344681263
64QAM-K2736,warm,1500,5,0.05024671107530594,0.2299250692129135,0.013179175741970538,0.014951006881892681
64QAM-K2736,zero,1,5,0.339569628238678,0.49850147366523745,8.26015396118164,0.0
64QAM-K2736,zero,25,5,0.339569628238678,0.49850147366523745,3.9814629554748535,0.0
64QAM-K2736,zero,50,5,0.339569628238678,0.49850147366523745,2.1711581230163572,0.0
64QAM-K2736,zero,75,5,0.3028645932674408,0.49850147366523745,1.4824867010116578,0.0
64QAM-K2736,zero,100,5,0.2223912686109543,0.49850147366523745,1.1120986223220826,0.0
64QAM-K2736,zero,125,5,0.18832693994045258,0.49850147366523745,0.8295017004013061,0.0
64QAM-K2736,zero,150,5,0.16902412176132203,0.49850147366523745,0.6349881410598754,0.0
64QAM-K2736,zero,175,5,0.1552174746990204,0.49850147366523745,0.5060482740402221,0.0
64QAM-K2736,zero,200,5,0.14449470043182372,0.49850147366523745,0.41938756704330443,0.0
64QAM-K2736,zero,225,5,0.1352384865283966,0.49850147366523745,0.3589786410331726,0.0
64QAM-K2736,zero,250,5,0.12547514736652374,0.49850147366523745,0.31363688707351683,0.0
64QAM-K2736,zero,275,5,0.1152869164943695,0.49850147366523745,0.2763721585273743,0.0
64QAM-K2736,zero,300,5,0.10599415153264999,0.49850147366523745,0.24436046481132506,0.0
64QAM-K2736,zero,325,5,0.09715826213359832,0.49850147366523745,0.21694208085536956,0.0
64QAM-K2736,zero,350,5,0.08987573087215424,0.49850147366523745,0.19335250854492186,0.0
64QAM-K2736,zero,375,5,0.08384503126144409,0.49850147366523745,0.17306522130966187,0.0
64QAM-K2736,zero,400,5,0.07875091433525086,0.49850147366523745,0.15559557676315308,0.0
64QAM-K2736,zero,425,5,0.0745659738779068,0.49850147366523745,0.14066630601882935,0.0
64QAM-K2736,zero,450,5,0.07077850997447968,0.49850147366523745,0.12768296599388124,0.0
64QAM-K2736,zero,475,5,0.06800986975431442,0.49850147366523745,0.11638854146003723,0.0
64QAM-K2736,zero,500,5,0.06566154807806016,0.49850147366523745,0.10661736279726028,0.0
64QAM-K2736,zero,525,5,0.06365131437778473,0.49850147366523745,0.09809121787548065,0.0
64QAM-K2736,zero,550,5,0.06201571673154831,0.49850147366523745,0.09062502831220627,0.0
64QAM-K2736,zero,575,5,0.06053088456392288,0.49850147366523745,0.08403412848711014,0.0
64QAM-K2736,zero,600,5,0.05908717140555382,0.49850147366523745,0.0781256079673767,0.0
64QAM-K2736,zero,625,5,0.05783077552914619,0.49850147366523745,0.07282182276248932,0.0
64QAM-K2736,zero,650,5,0.05696271955966949,0.49850147366523745,0.06803999990224838,0.0
64QAM-K2736,zero,675,5,0.05606725141406059,0.49850147366523745,0.06375509053468705,0.0
64QAM-K2736,zero,700,5,0.05540478825569153,0.49850147366523745,0.059877558052539824,0.0
64QAM-K2736,zero,725,5,0.05473775640130043,0.49850147366523745,0.05635976493358612,0.0
64QAM-K2736,zero,750,5,0.054230629652738574,0.49850147366523745,0.05316934660077095,0.0
64QAM-K2736,zero,775,5,0.05376918911933899,0.49850147366523745,0.05025116428732872,0.0
64QAM-K2736,zero,800,5,0.053417398035526274,0.49850147366523745,0.04757866188883782,0.0
64QAM-K2736,zero,825,5,0.05299250781536102,0.49850147366523745,0.04512469321489334,0.0
64QAM-K2736,zero,850,5,0.052595029771327975,0.49850147366523745,0.04285149946808815,0.0
64QAM-K2736,zero,875,5,0.05232090651988983,0.49850147366523745,0.04075440838932991,0.0
64QAM-K2736,zero,900,5,0.052001096308231354,0.49850147366523745,0.038814537972211835,0.0
64QAM-K2736,zero,925,5,0.05183662325143814,0.49850147366523745,0.037009496986865995,0.0
64QAM-K2736,zero,950,5,0.05157163888216019,0.49850147366523745,0.0353307768702507,0.0
64QAM-K2736,zero,975,5,0.05137975215911865,0.49850147366523745,0.033766970038414,0.0
64QAM-K2736,zero,1000,5,0.05125182718038559,0.49850147366523745,0.03230695202946663,0.0
64QAM-K2736,zero,1025,5,0.051137609779834746,0.49850147366523745,0.030943286418914796,0.0
64QAM-K2736,zero,1050,5,0.05103709846735001,0.49850147366523745,0.029671910405158996,0.0
64QAM-K2736,zero,1075,5,0.05085891932249069,0.49850147366523745,0.028476187214255332,0.0
64QAM-K2736,zero,1100,5,0.05075383931398392,0.49850147366523745,0.02735133469104767,0.0
64QAM-K2736,zero,1125,5,0.050689876079559326,0.49850147366523745,0.026293689012527467,0.0
64QAM-K2736,zero,1150,5,0.05058022737503052,0.49850147366523745,0.025295740365982054,0.0
64QAM-K2736,zero,1175,5,0.05038834065198898,0.49850147366523745,0.024351770430803298,0.0
64QAM-K2736,zero,1200,5,0.05033351629972458,0.49850147366523745,0.023458396643400194,0.0
64QAM-K2736,zero,1225,5,0.050255848467350005,0.49850147366523745,0.022615881636738777,0.0
64QAM-K2736,zero,1250,5,0.050205592066049576,0.49850147366523745,0.021819013729691507,0.0
64QAM-K2736,zero,1275,5,0.05018274858593941,0.49850147366523745,0.0210625808686018,0.0
64QAM-K2736,zero,1300,5,0.05016447454690933,0.49850147366523745,0.020344100892543793,0.0
64QAM-K2736,zero,1325,5,0.05007310062646866,0.49850147366523745,0.019660678505897523,0.0
64QAM-K2736,zero,1350,5,0.05005482509732247,0.49850147366523745,0.019010857865214347,0.0
64QAM-K2736,zero,1375,5,0.05004568696022034,0.49850147366523745,0.018394758552312852,0.0
64QAM-K2736,zero,1400,5,0.04999086260795593,0.49850147366523745,0.01781046688556671,0.0
64QAM-K2736,zero,1425,5,0.04996345043182373,0.49850147366523745,0.017253677174448968,0.0
64QAM-K2736,zero,1450,5,0.04989948868751526,0.49850147366523745,0.016721369698643684,0.0
64QAM-K2736,zero,1475,5,0.04986750781536102,0.49850147366523745,0.01621059738099575,0.0
64QAM-K2736,zero,1500,5,0.04986293911933899,0.49850147366523745,0.01572139039635658,0.0
