cond,snr_db,receiver,mode,slot,rolling_bler,ci_lo,ci_hi,n_seeds
S2,3.0,AINR,trig,580,0.41200000000000003,-0.25448563304509053,1.0784856330450907,5
S2,3.0,AINR,trig,590,0.40800000000000003,-0.2630961309628126,1.0790961309628126,5
S2,3.0,AINR,trig,600,0.40800000000000003,-0.2630961309628126,1.0790961309628126,5
S2,3.0,AINR,trig,610,0.40800000000000003,-0.2630961309628126,1.0790961309628126,5
S2,3.0,AINR,trig,620,0.41200000000000003,-0.25448563304509053,1.0784856330450907,5
S2,3.0,AINR,trig,630,0.41200000000000003,-0.25448563304509053,1.0784856330450907,5
S2,3.0,AINR,trig,640,0.41200000000000003,-0.254716915153952,1.0787169151539522,5
S2,3.0,AINR,trig,650,0.41200000000000003,-0.254716915153952,1.0787169151539522,5
S2,3.0,AINR,trig,660,0.41200000000000003,-0.254716915153952,1.0787169151539522,5
S2,3.0,AINR,trig,670,0.41200000000000003,-0.254716915153952,1.0787169151539522,5
S2,3.0,AINR,trig,680,0.41600000000000004,-0.24649494309697006,1.0784949430969701,5
S2,3.0,AINR,trig,690,0.41200000000000003,-0.254716915153952,1.0787169151539522,5
S2,3.0,AINR,trig,700,0.42000000000000004,-0.23796477050785048,1.0779647705078506,5
S2,3.0,AINR,trig,710,0.42400000000000004,-0.2291199841940028,1.077119984194003,5
S2,3.0,AINR,trig,720,0.42000000000000004,-0.23773041083149038,1.0777304108314905,5
S2,3.0,AINR,trig,730,0.42000000000000004,-0.23749596761932623,1.0774959676193263,5
S2,3.0,AINR,trig,740,0.42400000000000004,-0.2291199841940028,1.077119984194003,5
S2,3.0,AINR,trig,750,0.42400000000000004,-0.2291199841940028,1.077119984194003,5
S2,3.0,AINR,trig,760,0.42000000000000004,-0.23749596761932623,1.0774959676193263,5
S2,3.0,AINR,trig,770,0.42800000000000005,-0.22090458219139186,1.0769045821913918,5
S2,3.0,AINR,trig,780,0.42400000000000004,-0.22959192585844312,1.0775919258584432,5
S2,3.0,AINR,trig,790,0.42000000000000004,-0.23843323960992613,1.078433239609926,5
S2,3.0,AINR,trig,800,0.41200000000000003,-0.2551792388452868,1.079179238845287,5
S2,3.0,AINR,trig,810,0.41600000000000004,-0.24649494309697006,1.0784949430969701,5
S2,3.0,AINR,trig,820,0.42000000000000004,-0.23773041083149038,1.0777304108314905,5
S2,3.0,AINR,trig,830,0.42400000000000004,-0.2291199841940028,1.077119984194003,5
S2,3.0,AINR,trig,840,0.42400000000000004,-0.2291199841940028,1.077119984194003,5
S2,3.0,AINR,trig,850,0.43200000000000005,-0.2118958712046196,1.0758958712046196,5
S2,3.0,AINR,trig,860,0.42800000000000005,-0.220666949128825,1.0766669491288252,5
S2,3.0,AINR,trig,870,0.42400000000000004,-0.2291199841940028,1.077119984194003,5
S2,3.0,AINR,trig,880,0.42000000000000004,-0.23773041083149038,1.0777304108314905,5
S2,3.0,AINR,trig,890,0.42000000000000004,-0.23773041083149038,1.0777304108314905,5
S2,3.0,AINR,trig,900,0.42400000000000004,-0.22982776894548917,1.0778277689454892,5
S2,3.0,AINR,trig,910,0.43600000000000005,-0.20544895728819157,1.0774489572881918,5
S2,3.0,AINR,trig,920,0.42800000000000005,-0.2213795874392409,1.077379587439241,5
S2,3.0,AINR,trig,930,0.42400000000000004,-0.22959192585844312,1.0775919258584432,5
S2,3.0,AINR,trig,940,0.42400000000000004,-0.22959192585844312,1.0775919258584432,5
S2,3.0,AINR,trig,950,0.41600000000000004,-0.24602934816764988,1.07802934816765,5
S2,3.0,AINR,trig,960,0.40800000000000003,-0.2633258246858552,1.0793258246858553,5
S2,3.0,AINR,trig,970,0.41200000000000003,-0.2551792388452868,1.079179238845287,5
S2,3.0,AINR,trig,980,0.41200000000000003,-0.2551792388452868,1.079179238845287,5
S2,3.0,AINR,trig,990,0.41200000000000003,-0.2551792388452868,1.079179238845287,5
S2,3.0,AINR,trig,1000,0.40800000000000003,-0.2633258246858552,1.0793258246858553,5
S2,3.0,DiscNRX,none,50,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,60,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,70,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,80,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,90,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,100,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,110,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,120,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,130,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,140,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,150,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,160,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,170,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,180,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,190,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,200,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,210,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,220,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,230,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,240,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,250,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,260,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,270,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,280,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,290,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,300,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,310,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,320,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,330,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,340,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,350,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,360,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,370,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,380,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,390,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,400,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,410,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,420,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,430,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,440,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,450,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,460,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,470,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,480,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,490,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,500,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,510,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,520,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,530,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,540,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,550,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,560,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,570,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,580,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,590,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,600,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,610,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,620,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,630,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,640,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,650,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,660,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,670,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,680,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,690,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,700,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,710,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,720,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,730,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,740,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,750,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,760,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,770,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,780,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,790,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,800,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,810,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,820,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,830,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,840,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,850,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,860,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,870,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,880,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,890,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,900,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,910,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,920,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,930,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,940,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,950,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,960,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,970,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,980,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,990,1.0,1.0,1.0,5
S2,3.0,DiscNRX,none,1000,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,50,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,60,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,70,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,80,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,90,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,100,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,110,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,120,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,130,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,140,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,150,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,160,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,170,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,180,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,190,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,200,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,210,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,220,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,230,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,240,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,250,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,260,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,270,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,280,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,290,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,300,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,310,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,320,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,330,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,340,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,350,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,360,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,370,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,380,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,390,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,400,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,410,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,420,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,430,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,440,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,450,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,460,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,470,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,480,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,490,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,500,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,510,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,520,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,530,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,540,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,550,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,560,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,570,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,580,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,590,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,600,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,610,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,620,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,630,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,640,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,650,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,660,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,670,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,680,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,690,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,700,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,710,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,720,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,730,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,740,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,750,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,760,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,770,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,780,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,790,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,800,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,810,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,820,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,830,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,840,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,850,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,860,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,870,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,880,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,890,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,900,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,910,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,920,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,930,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,940,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,950,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,960,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,970,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,980,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,990,1.0,1.0,1.0,5
S2,3.0,DiscNRX,ungated,1000,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,50,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,60,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,70,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,80,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,90,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,100,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,110,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,120,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,130,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,140,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,150,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,160,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,170,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,180,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,190,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,200,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,210,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,220,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,230,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,240,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,250,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,260,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,270,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,280,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,290,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,300,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,310,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,320,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,330,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,340,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,350,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,360,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,370,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,380,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,390,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,400,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,410,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,420,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,430,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,440,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,450,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,460,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,470,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,480,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,490,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,500,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,510,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,520,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,530,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,540,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,550,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,560,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,570,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,580,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,590,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,600,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,610,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,620,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,630,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,640,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,650,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,660,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,670,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,680,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,690,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,700,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,710,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,720,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,730,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,740,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,750,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,760,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,770,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,780,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,790,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,800,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,810,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,820,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,830,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,840,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,850,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,860,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,870,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,880,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,890,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,900,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,910,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,920,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,930,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,940,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,950,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,960,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,970,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,980,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,990,1.0,1.0,1.0,5
S2,3.0,DiscNRX,gated,1000,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,50,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,60,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,70,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,80,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,90,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,100,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,110,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,120,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,130,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,140,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,150,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,160,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,170,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,180,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,190,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,200,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,210,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,220,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,230,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,240,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,250,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,260,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,270,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,280,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,290,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,300,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,310,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,320,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,330,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,340,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,350,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,360,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,370,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,380,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,390,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,400,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,410,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,420,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,430,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,440,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,450,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,460,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,470,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,480,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,490,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,500,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,510,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,520,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,530,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,540,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,550,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,560,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,570,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,580,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,590,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,600,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,610,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,620,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,630,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,640,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,650,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,660,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,670,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,680,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,690,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,700,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,710,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,720,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,730,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,740,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,750,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,760,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,770,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,780,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,790,1.0,1.0,1.0,5
