config,init,seed,step,coded_ber,info_ber,grad_coded,grad_info
16QAM-K1824,rand,3,725,0.001953125,0.19716283679008484,0.07389482110738754,0.08403825014829636
16QAM-K1824,rand,3,750,0.0019188596634194255,0.19723136723041534,0.06983816623687744,0.07946240156888962
16QAM-K1824,rand,3,775,0.0019188596634194255,0.19723136723041534,0.06612420827150345,0.0738983303308487
16QAM-K1824,rand,3,800,0.001816063653677702,0.19723136723041534,0.06271150708198547,0.06969083100557327
16QAM-K1824,rand,3,825,0.001816063653677702,0.19729989767074585,0.059565670788288116,0.06695982068777084
16QAM-K1824,rand,3,850,0.001816063653677702,0.19736842811107635,0.056661102920770645,0.06244277209043503
16QAM-K1824,rand,3,875,0.0017817982006818056,0.19736842811107635,0.05397411063313484,0.05930522456765175
16QAM-K1824,rand,3,900,0.001816063653677702,0.19729989767074585,0.05148199573159218,0.05637700855731964
16QAM-K1824,rand,3,925,0.001816063653677702,0.19729989767074585,0.04916493967175484,0.05312718078494072
16QAM-K1824,rand,3,950,0.0017817982006818056,0.19729989767074585,0.047006238251924515,0.05094436928629875
16QAM-K1824,rand,3,975,0.0017817982006818056,0.19736842811107635,0.04499126225709915,0.051012199372053146
16QAM-K1824,rand,3,1000,0.0017817982006818056,0.19736842811107635,0.04310709983110428,0.04668678343296051
16QAM-K1824,rand,3,1025,0.0017817982006818056,0.19736842811107635,0.04134221002459526,0.04443327710032463
16QAM-K1824,rand,3,1050,0.0017817982006818056,0.19736842811107635,0.039686255156993866,0.042811788618564606
16QAM-K1824,rand,3,1075,0.001816063653677702,0.19743695855140686,0.03812996670603752,0.0407603420317173
16QAM-K1824,rand,3,1100,0.0018503289902582765,0.19743695855140686,0.0366651676595211,0.03899586945772171
16QAM-K1824,rand,3,1125,0.0018503289902582765,0.19750548899173737,0.03528430312871933,0.03783774375915527
16QAM-K1824,rand,3,1150,0.001884594326838851,0.19743695855140686,0.0339808389544487,0.03645176813006401
16QAM-K1824,rand,3,1175,0.001884594326838851,0.19750548899173737,0.03274892270565033,0.03517300635576248
16QAM-K1824,rand,3,1200,0.001884594326838851,0.19764254987239838,0.03158332034945488,0.03371499478816986
16QAM-K1824,rand,3,1225,0.001884594326838851,0.19764254987239838,0.030479323118925095,0.032304827123880386
16QAM-K1824,rand,3,1250,0.001884594326838851,0.19764254987239838,0.02943277545273304,0.031148642301559448
16QAM-K1824,rand,3,1275,0.001884594326838851,0.19764254987239838,0.028439894318580627,0.030920598655939102
16QAM-K1824,rand,3,1300,0.001884594326838851,0.19771108031272888,0.027497028931975365,0.030003376305103302
16QAM-K1824,rand,3,1325,0.0018503289902582765,0.19771108031272888,0.026599222794175148,0.028438469395041466
16QAM-K1824,rand,3,1350,0.0018503289902582765,0.1978481411933899,0.0257426630705595,0.027216363698244095
16QAM-K1824,rand,3,1375,0.0018503289902582765,0.1977796107530594,0.024926837533712387,0.027062328532338142
16QAM-K1824,rand,3,1400,0.0018503289902582765,0.1977796107530594,0.024149397388100624,0.025517376139760017
16QAM-K1824,rand,3,1425,0.0018503289902582765,0.1977796107530594,0.023407649248838425,0.024632003158330917
16QAM-K1824,rand,3,1450,0.0018503289902582765,0.1977796107530594,0.022699199616909027,0.02381834201514721
16QAM-K1824,rand,3,1475,0.001816063653677702,0.1977796107530594,0.022021858021616936,0.02305445820093155
16QAM-K1824,rand,3,1500,0.001816063653677702,0.1977796107530594,0.021373631432652473,0.022333752363920212
16QAM-K1824,rand,4,1,0.4929755926132202,0.4945860803127289,9.938188552856445,7.94134521484375
16QAM-K1824,rand,4,25,0.2769668400287628,0.324081689119339,6.026453018188477,4.976340293884277
16QAM-K1824,rand,4,50,0.19425027072429657,0.26254111528396606,3.2449774742126465,2.9798583984375
16QAM-K1824,rand,4,75,0.16368557512760162,0.2434895783662796,2.0778026580810547,1.9283899068832397
16QAM-K1824,rand,4,100,0.13199013471603394,0.22313596308231354,1.5640794038772583,1.49675452709198
16QAM-K1824,rand,4,125,0.09943804889917374,0.20805920660495758,1.2638828754425049,1.6406477689743042
16QAM-K1824,rand,4,150,0.07199150323867798,0.20086349546909332,1.0415319204330444,2.099668502807617
16QAM-K1824,rand,4,175,0.04985608533024788,0.19942434132099152,0.860609233379364,2.077746868133545
16QAM-K1824,rand,4,200,0.03361430764198303,0.19949287176132202,0.7077615261077881,1.5891283750534058
16QAM-K1824,rand,4,225,0.022478070110082626,0.2006578892469406,0.5822073817253113,1.1909046173095703
16QAM-K1824,rand,4,250,0.014871162362396717,0.2019599825143814,0.48105913400650024,0.8866885304450989
16QAM-K1824,rand,4,275,0.010416666977107525,0.20264528691768646,0.40267735719680786,0.6707198619842529
16QAM-K1824,rand,4,300,0.007881030440330505,0.20291940867900848,0.34218651056289673,0.5255187153816223
16QAM-K1824,rand,4,325,0.005893640220165253,0.20339912176132202,0.2954288423061371,0.4527535140514374
16QAM-K1824,rand,4,350,0.0044202301651239395,0.20394736528396606,0.25820809602737427,0.382217139005661
16QAM-K1824,rand,4,375,0.003700657980516553,0.20422148704528809,0.2278260886669159,0.3278157413005829
16QAM-K1824,rand,4,400,0.0031181469094008207,0.20422148704528809,0.20293068885803223,0.2849826216697693
16QAM-K1824,rand,4,425,0.0027754935435950756,0.20422148704528809,0.18229825794696808,0.24646688997745514
16QAM-K1824,rand,4,450,0.002569901291280985,0.20408442616462708,0.16502618789672852,0.22087612748146057
16QAM-K1824,rand,4,475,0.002501370618119836,0.20422148704528809,0.1503705382347107,0.19656339287757874
16QAM-K1824,rand,4,500,0.0022957785986363888,0.20415295660495758,0.13778097927570343,0.1740545928478241
16QAM-K1824,rand,4,525,0.0022272479254752398,0.2042900174856186,0.12685969471931458,0.15873406827449799
16QAM-K1824,rand,4,550,0.002158717019483447,0.2043585479259491,0.11730349063873291,0.1481788009405136
16QAM-K1824,rand,4,575,0.002090186346322298,0.2044956088066101,0.10887209326028824,0.13301795721054077
16QAM-K1824,rand,4,600,0.0019873904529958963,0.2045641392469406,0.10138516128063202,0.12210476398468018
16QAM-K1824,rand,4,625,0.0019188596634194255,0.2045641392469406,0.09470079839229584,0.1123860627412796
16QAM-K1824,rand,4,650,0.0018503289902582765,0.20476974546909332,0.0886961817741394,0.10674617439508438
16QAM-K1824,rand,4,675,0.0018503289902582765,0.20476974546909332,0.08327831327915192,0.09717389196157455
16QAM-K1824,rand,4,700,0.0018503289902582765,0.20490680634975433,0.07837500423192978,0.0976562649011612
16QAM-K1824,rand,4,725,0.001884594326838851,0.20490680634975433,0.07391933351755142,0.08543816953897476
16QAM-K1824,rand,4,750,0.001953125,0.20490680634975433,0.06985411047935486,0.08010987937450409
16QAM-K1824,rand,4,775,0.0019188596634194255,0.20490680634975433,0.06613408029079437,0.07939156889915466
16QAM-K1824,rand,4,800,0.001953125,0.20497533679008484,0.06271979212760925,0.07156828790903091
16QAM-K1824,rand,4,825,0.001953125,0.20497533679008484,0.05957695469260216,0.06697642058134079
16QAM-K1824,rand,4,850,0.001953125,0.20497533679008484,0.056676190346479416,0.06321186572313309
16QAM-K1824,rand,4,875,0.001953125,0.20497533679008484,0.053992122411727905,0.059827789664268494
16QAM-K1824,rand,4,900,0.0019873904529958963,0.20497533679008484,0.0515025369822979,0.05677646026015282
16QAM-K1824,rand,4,925,0.002021655673161149,0.20497533679008484,0.04918822646141052,0.05423329025506973
16QAM-K1824,rand,4,950,0.002021655673161149,0.20504386723041534,0.04703240096569061,0.052314482629299164
16QAM-K1824,rand,4,975,0.002021655673161149,0.20504386723041534,0.045020222663879395,0.04940219968557358
16QAM-K1824,rand,4,1000,0.0019873904529958963,0.20504386723041534,0.0431380532681942,0.04699976369738579
16QAM-K1824,rand,4,1025,0.0019873904529958963,0.20504386723041534,0.041374098509550095,0.045035846531391144
16QAM-K1824,rand,4,1050,0.0019873904529958963,0.20511239767074585,0.039718691259622574,0.04344126209616661
16QAM-K1824,rand,4,1075,0.0019873904529958963,0.20518092811107635,0.03816297650337219,0.041878264397382736
16QAM-K1824,rand,4,1100,0.002021655673161149,0.20518092811107635,0.036698728799819946,0.03963416814804077
16QAM-K1824,rand,4,1125,0.0019873904529958963,0.20518092811107635,0.035318296402692795,0.037984490394592285
16QAM-K1824,rand,4,1150,0.002021655673161149,0.20518092811107635,0.034014999866485596,0.03647076338529587
16QAM-K1824,rand,4,1175,0.0020559211261570454,0.20518092811107635,0.03278292343020439,0.03511388599872589
16QAM-K1824,rand,4,1200,0.002021655673161149,0.20524945855140686,0.03161684796214104,0.03470372036099434
16QAM-K1824,rand,4,1225,0.0020559211261570454,0.20524945855140686,0.030511869117617607,0.0326869934797287
16QAM-K1824,rand,4,1250,0.002021655673161149,0.20524945855140686,0.02946363016963005,0.03206203132867813
16QAM-K1824,rand,4,1275,0.0020559211261570454,0.20538651943206787,0.028468191623687744,0.03121666982769966
16QAM-K1824,rand,4,1300,0.0020559211261570454,0.20538651943206787,0.027522029355168343,0.029398411512374878
16QAM-K1824,rand,4,1325,0.0020559211261570454,0.20538651943206787,0.026621878147125244,0.0283441711217165
16QAM-K1824,rand,4,1350,0.002021655673161149,0.20545504987239838,0.025764750316739082,0.02750326506793499
16QAM-K1824,rand,4,1375,0.002021655673161149,0.20545504987239838,0.024947818368673325,0.02640363574028015
16QAM-K1824,rand,4,1400,0.002021655673161149,0.20545504987239838,0.02416859194636345,0.025511836633086205
16QAM-K1824,rand,4,1425,0.002021655673161149,0.20545504987239838,0.023424791172146797,0.02468058094382286
16QAM-K1824,rand,4,1450,0.002021655673161149,0.20545504987239838,0.02271423675119877,0.023911580443382263
16QAM-K1824,rand,4,1475,0.0020559211261570454,0.20545504987239838,0.022035004571080208,0.02322162687778473
16QAM-K1824,rand,4,1500,0.0020559211261570454,0.20545504987239838,0.021385230123996735,0.02347647026181221
16QAM-K1824,warm,0,1,0.30016446113586426,0.3033854067325592,9.148146629333496,7.369413375854492
16QAM-K1824,warm,0,25,0.1479235142469406,0.18777412176132202,5.358030796051025,4.381936550140381
16QAM-K1824,warm,0,50,0.11982592940330505,0.1848272979259491,2.930628776550293,2.5562078952789307
16QAM-K1824,warm,0,75,0.09073465317487717,0.17105263471603394,1.7964175939559937,1.6830732822418213
16QAM-K1824,warm,0,100,0.0807291641831398,0.16186952590942383,1.273149847984314,1.3982149362564087
16QAM-K1824,warm,0,125,0.06215734779834747,0.1509731411933899,1.0114558935165405,1.8704888820648193
16QAM-K1824,warm,0,150,0.04248903691768646,0.14692983031272888,0.839525043964386,2.2354488372802734
16QAM-K1824,warm,0,175,0.02864583395421505,0.14549067616462708,0.699621319770813,1.8338291645050049
16QAM-K1824,warm,0,200,0.017680920660495758,0.14651864767074585,0.5743821859359741,1.343579649925232
16QAM-K1824,warm,0,225,0.011170504614710808,0.14809484779834747,0.46882304549217224,0.9892306327819824
16QAM-K1824,warm,0,250,0.007675438653677702,0.1483689695596695,0.38706690073013306,0.7337777614593506
16QAM-K1824,warm,0,275,0.005893640220165253,0.14939692616462708,0.32548680901527405,0.5833049416542053
16QAM-K1824,warm,0,300,0.004728618543595076,0.1498766392469406,0.2788756191730499,0.4675005376338959
16QAM-K1824,warm,0,325,0.0036663925275206566,0.15001370012760162,0.24253110587596893,0.37882480025291443
16QAM-K1824,warm,0,350,0.0031181469094008207,0.15028783679008484,0.21339339017868042,0.31815698742866516
16QAM-K1824,warm,0,375,0.0027412280905991793,0.15056195855140686,0.18973608314990997,0.27990633249282837
16QAM-K1824,warm,0,400,0.002501370618119836,0.15069901943206787,0.17020107805728912,0.2382049262523651
16QAM-K1824,warm,0,425,0.002364309271797538,0.1509731411933899,0.153786763548851,0.21403129398822784
16QAM-K1824,warm,0,450,0.0022615131456404924,0.1510416716337204,0.1398376077413559,0.19177329540252686
16QAM-K1824,warm,0,475,0.0022272479254752398,0.15124726295471191,0.1278761774301529,0.16752079129219055
16QAM-K1824,warm,0,500,0.002158717019483447,0.15131579339504242,0.11752688139677048,0.15085209906101227
16QAM-K1824,warm,0,525,0.001953125,0.15145285427570343,0.10848938673734665,0.13731616735458374
16QAM-K1824,warm,0,550,0.001884594326838851,0.15145285427570343,0.10053379088640213,0.12489473819732666
16QAM-K1824,warm,0,575,0.001884594326838851,0.15152138471603394,0.09348560124635696,0.11510644853115082
16QAM-K1824,warm,0,600,0.001816063653677702,0.15138432383537292,0.08720466494560242,0.10936865955591202
16QAM-K1824,warm,0,625,0.0017817982006818056,0.15172697603702545,0.08157714456319809,0.10154411196708679
16QAM-K1824,warm,0,650,0.001747532864101231,0.15172697603702545,0.07651257514953613,0.09434638172388077
16QAM-K1824,warm,0,675,0.0017132675275206566,0.15172697603702545,0.07193554192781448,0.08581472933292389
16QAM-K1824,warm,0,700,0.001679002190940082,0.15179550647735596,0.0677822083234787,0.08276205509901047
16QAM-K1824,warm,0,725,0.001679002190940082,0.15186403691768646,0.063999243080616,0.07614226639270782
16QAM-K1824,warm,0,750,0.001679002190940082,0.15186403691768646,0.06054152175784111,0.0753009170293808
16QAM-K1824,warm,0,775,0.0016447368543595076,0.15186403691768646,0.05737058073282242,0.06782693415880203
16QAM-K1824,warm,0,800,0.001610471517778933,0.15193256735801697,0.05445332080125809,0.06332899630069733
16QAM-K1824,warm,0,825,0.0015762061811983585,0.15200109779834747,0.05176199600100517,0.061389632523059845
16QAM-K1824,warm,0,850,0.0015762061811983585,0.15206962823867798,0.049272920936346054,0.06023562699556351
16QAM-K1824,warm,0,875,0.0015762061811983585,0.15213815867900848,0.046964630484580994,0.05484014004468918
16QAM-K1824,warm,0,900,0.0015076755080372095,0.15213815867900848,0.044818729162216187,0.05259538069367409
16QAM-K1824,warm,0,925,0.0014734100550413132,0.15206962823867798,0.042819585651159286,0.049566600471735
16QAM-K1824,warm,0,950,0.0014391447184607387,0.15213815867900848,0.040954284369945526,0.04987223073840141
16QAM-K1824,warm,0,975,0.0014391447184607387,0.152206689119339,0.03921091556549072,0.044740136712789536
16QAM-K1824,warm,0,1000,0.0014734100550413132,0.152206689119339,0.037578731775283813,0.042502254247665405
16QAM-K1824,warm,0,1025,0.0015076755080372095,0.152206689119339,0.03604758158326149,0.04057644307613373
16QAM-K1824,warm,0,1050,0.0015076755080372095,0.152206689119339,0.03460889682173729,0.038836121559143066
16QAM-K1824,warm,0,1075,0.0015076755080372095,0.152206689119339,0.033256061375141144,0.03734399005770683
16QAM-K1824,warm,0,1100,0.0014734100550413132,0.152206689119339,0.031982582062482834,0.03858967870473862
16QAM-K1824,warm,0,1125,0.0015076755080372095,0.1524122804403305,0.03078208491206169,0.035808779299259186
16QAM-K1824,warm,0,1150,0.0015076755080372095,0.152480810880661,0.029648765921592712,0.03524510934948921
16QAM-K1824,warm,0,1175,0.0015076755080372095,0.152480810880661,0.028577426448464394,0.03253540024161339
16QAM-K1824,warm,0,1200,0.0015076755080372095,0.152480810880661,0.02756412699818611,0.03136385604739189
16QAM-K1824,warm,0,1225,0.0015076755080372095,0.15261787176132202,0.026603812351822853,0.030893966555595398
16QAM-K1824,warm,0,1250,0.0014734100550413132,0.15261787176132202,0.025693107396364212,0.0291572418063879
16QAM-K1824,warm,0,1275,0.0014734100550413132,0.15261787176132202,0.024828016757965088,0.02864362858235836
16QAM-K1824,warm,0,1300,0.0014734100550413132,0.15275493264198303,0.02400602400302887,0.028501862660050392
16QAM-K1824,warm,0,1325,0.0014734100550413132,0.15282346308231354,0.023223886266350746,0.02744297869503498
16QAM-K1824,warm,0,1350,0.0014734100550413132,0.15289199352264404,0.022479142993688583,0.027280839160084724
16QAM-K1824,warm,0,1375,0.0014734100550413132,0.15289199352264404,0.021769164130091667,0.024867208674550056
16QAM-K1824,warm,0,1400,0.0014734100550413132,0.15296052396297455,0.021092038601636887,0.028404491022229195
16QAM-K1824,warm,0,1425,0.0014734100550413132,0.15302905440330505,0.020445765927433968,0.023325057700276375
16QAM-K1824,warm,0,1450,0.0014734100550413132,0.15302905440330505,0.019827982410788536,0.0224058385938406
16QAM-K1824,warm,0,1475,0.0014734100550413132,0.15302905440330505,0.019237233325839043,0.0242893286049366
16QAM-K1824,warm,0,1500,0.0014734100550413132,0.15309758484363556,0.018672103062272072,0.02142420969903469
16QAM-K1824,warm,1,1,0.29728618264198303,0.30030155181884766,9.183767318725586,7.384393692016602
16QAM-K1824,warm,1,25,0.14274945855140686,0.19051535427570343,5.373159408569336,4.41077184677124
16QAM-K1824,warm,1,50,0.1171189695596695,0.18551261723041534,2.935516357421875,2.550675868988037
16QAM-K1824,warm,1,75,0.08905564993619919,0.1704358607530594,1.7965449094772339,1.6853575706481934
16QAM-K1824,warm,1,100,0.080078125,0.16378837823867798,1.2731026411056519,1.4311600923538208
16QAM-K1824,warm,1,125,0.06095806136727333,0.15439967811107635,1.012113332748413,1.8425953388214111
16QAM-K1824,warm,1,150,0.0423177070915699,0.15035636723041534,0.8411697745323181,2.20399808883667
16QAM-K1824,warm,1,175,0.028303179889917374,0.14905427396297455,0.699651300907135,1.8631207942962646
16QAM-K1824,warm,1,200,0.017406798899173737,0.15049342811107635,0.5724170804023743,1.3717223405838013
16QAM-K1824,warm,1,225,0.010827850550413132,0.15179550647735596,0.46677979826927185,0.9955505728721619
16QAM-K1824,warm,1,250,0.007778234779834747,0.15234375,0.3858492970466614,0.7648816704750061
16QAM-K1824,warm,1,275,0.005790844559669495,0.15309758484363556,0.32495224475860596,0.5799994468688965
16QAM-K1824,warm,1,300,0.00462582241743803,0.15337170660495758,0.27844706177711487,0.4705076515674591
16QAM-K1824,warm,1,325,0.003837719326838851,0.15344023704528809,0.24219945073127747,0.38731953501701355
16QAM-K1824,warm,1,350,0.003426535055041313,0.1537143588066101,0.2132958471775055,0.3233320713043213
16QAM-K1824,warm,1,375,0.0031181469094008207,0.15385141968727112,0.1897762417793274,0.2737328112125397
16QAM-K1824,warm,1,400,0.003015351016074419,0.15385141968727112,0.17029708623886108,0.24118517339229584
16QAM-K1824,warm,1,425,0.0027754935435950756,0.15398848056793213,0.15396417677402496,0.21576088666915894
16QAM-K1824,warm,1,450,0.002638431964442134,0.15391995012760162,0.14009305834770203,0.19130416214466095
16QAM-K1824,warm,1,475,0.0024671051651239395,0.15398848056793213,0.12816444039344788,0.173350989818573
16QAM-K1824,warm,1,500,0.0022957785986363888,0.15405702590942383,0.11780011653900146,0.15391600131988525
16QAM-K1824,warm,1,525,0.0022615131456404924,0.15412555634975433,0.10872501134872437,0.14235739409923553
16QAM-K1824,warm,1,550,0.0022272479254752398,0.15412555634975433,0.10073591023683548,0.12907689809799194
16QAM-K1824,warm,1,575,0.0021929824724793434,0.15426261723041534,0.09365884959697723,0.11926747858524323
16QAM-K1824,warm,1,600,0.002158717019483447,0.15453673899173737,0.087350994348526,0.11102600395679474
16QAM-K1824,warm,1,625,0.0021244517993181944,0.15446820855140686,0.08170278370380402,0.10149231553077698
16QAM-K1824,warm,1,650,0.0020559211261570454,0.15446820855140686,0.07662132382392883,0.09397806227207184
16QAM-K1824,warm,1,675,0.0020559211261570454,0.15460526943206787,0.07202717661857605,0.08794528990983963
16QAM-K1824,warm,1,700,0.0020559211261570454,0.15453673899173737,0.06785625219345093,0.0824873074889183
16QAM-K1824,warm,1,725,0.0020559211261570454,0.15467379987239838,0.0640573501586914,0.07728127390146255
16QAM-K1824,warm,1,750,0.0020559211261570454,0.15474233031272888,0.06058608368039131,0.07249489426612854
16QAM-K1824,warm,1,775,0.0020559211261570454,0.15474233031272888,0.05740312114357948,0.06788234412670135
16QAM-K1824,warm,1,800,0.0020559211261570454,0.15474233031272888,0.05447448045015335,0.0639735758304596
16QAM-K1824,warm,1,825,0.002090186346322298,0.15474233031272888,0.05177285522222519,0.06110883504152298
16QAM-K1824,warm,1,850,0.002090186346322298,0.1548108607530594,0.04927545413374901,0.059171851724386215
16QAM-K1824,warm,1,875,0.002090186346322298,0.1548108607530594,0.04696182534098625,0.05823623016476631
16QAM-K1824,warm,1,900,0.002090186346322298,0.1548108607530594,0.04481389373540878,0.05248996242880821
16QAM-K1824,warm,1,925,0.002090186346322298,0.1548108607530594,0.04281555861234665,0.049954820424318314
16QAM-K1824,warm,1,950,0.0020559211261570454,0.1548108607530594,0.04095253348350525,0.04901368170976639
16QAM-K1824,warm,1,975,0.0020559211261570454,0.1548108607530594,0.03921207785606384,0.04658694937825203
16QAM-K1824,warm,1,1000,0.0020559211261570454,0.1549479216337204,0.03758348897099495,0.0438651442527771
16QAM-K1824,warm,1,1025,0.0020559211261570454,0.1550164520740509,0.0360569953918457,0.04205421730875969
16QAM-K1824,warm,1,1050,0.0020559211261570454,0.1550164520740509,0.034623678773641586,0.039774611592292786
16QAM-K1824,warm,1,1075,0.0020559211261570454,0.1550164520740509,0.03327623009681702,0.037931960076093674
16QAM-K1824,warm,1,1100,0.0020559211261570454,0.1550164520740509,0.03200772404670715,0.036254506558179855
16QAM-K1824,warm,1,1125,0.0020559211261570454,0.1550164520740509,0.030811632052063942,0.03475984185934067
16QAM-K1824,warm,1,1150,0.002090186346322298,0.1550164520740509,0.029682110995054245,0.0334126353263855
16QAM-K1824,warm,1,1175,0.0020559211261570454,0.1550164520740509,0.028614066541194916,0.032231204211711884
16QAM-K1824,warm,1,1200,0.0020559211261570454,0.1550164520740509,0.02760355733335018,0.0311170294880867
16QAM-K1824,warm,1,1225,0.0020559211261570454,0.1550849825143814,0.026645559817552567,0.03048744983971119
16QAM-K1824,warm,1,1250,0.0019873904529958963,0.1550849825143814,0.025736425071954727,0.029512694105505943
16QAM-K1824,warm,1,1275,0.0019873904529958963,0.15515351295471191,0.024872148409485817,0.028176017105579376
16QAM-K1824,warm,1,1300,0.002021655673161149,0.15515351295471191,0.024050205945968628,0.026759851723909378
16QAM-K1824,warm,1,1325,0.002021655673161149,0.15515351295471191,0.023267678916454315,0.025777535513043404
16QAM-K1824,warm,1,1350,0.0019873904529958963,0.15515351295471191,0.022522110491991043,0.024904970079660416
16QAM-K1824,warm,1,1375,0.0019873904529958963,0.15515351295471191,0.021811192855238914,0.024955663830041885
16QAM-K1824,warm,1,1400,0.0019873904529958963,0.15522204339504242,0.021133171394467354,0.023427627980709076
16QAM-K1824,warm,1,1425,0.0019873904529958963,0.15522204339504242,0.020485976710915565,0.02259979210793972
16QAM-K1824,warm,1,1450,0.001953125,0.15522204339504242,0.019867269322276115,0.021871307864785194
16QAM-K1824,warm,1,1475,0.0019873904529958963,0.15522204339504242,0.01927550695836544,0.02118675410747528
16QAM-K1824,warm,1,1500,0.0019873904529958963,0.15522204339504242,0.01870923489332199,0.02054797112941742
16QAM-K1824,warm,2,1,0.2998560965061188,0.304824560880661,9.150270462036133,7.424724578857422
16QAM-K1824,warm,2,25,0.14645011723041534,0.1887335479259491,5.333164215087891,4.457631587982178
16QAM-K1824,warm,2,50,0.11866091191768646,0.18462170660495758,2.9230971336364746,2.5918047428131104
16QAM-K1824,warm,2,75,0.08932977169752121,0.16968202590942383,1.7884125709533691,1.6901308298110962
16QAM-K1824,warm,2,100,0.08028371632099152,0.16015625,1.2616692781448364,1.430434226989746
16QAM-K1824,warm,2,125,0.06400767713785172,0.15158991515636444,1.0000466108322144,1.8435986042022705
16QAM-K1824,warm,2,150,0.045504387468099594,0.1457647979259491,0.8353694081306458,2.238114595413208
16QAM-K1824,warm,2,175,0.029536733403801918,0.14507949352264404,0.699683427810669,1.8904625177383423
16QAM-K1824,warm,2,200,0.019051535055041313,0.14617598056793213,0.5739026069641113,1.381223201751709
16QAM-K1824,warm,2,225,0.012027137912809849,0.14734101295471191,0.4686952829360962,0.9656785726547241
16QAM-K1824,warm,2,250,0.007846765220165253,0.14795778691768646,0.38755449652671814,0.7260834574699402
16QAM-K1824,warm,2,275,0.005825109779834747,0.14884868264198303,0.3260888159275055,0.5763029456138611
16QAM-K1824,warm,2,300,0.004797148983925581,0.14925986528396606,0.278952956199646,0.4605507552623749
16QAM-K1824,warm,2,325,0.004077576566487551,0.1496710479259491,0.24233536422252655,0.3900904655456543
16QAM-K1824,warm,2,350,0.0034608005080372095,0.1497395783662796,0.21327225863933563,0.3214797377586365
16QAM-K1824,warm,2,375,0.0030496162362396717,0.1498081088066101,0.18963012099266052,0.2735632061958313
16QAM-K1824,warm,2,400,0.0026726974174380302,0.15001370012760162,0.17006997764110565,0.24174810945987701
16QAM-K1824,warm,2,425,0.002501370618119836,0.15028783679008484,0.15365777909755707,0.20813028514385223
16QAM-K1824,warm,2,450,0.0024671051651239395,0.15028783679008484,0.13972415030002594,0.18459001183509827
16QAM-K1824,warm,2,475,0.002364309271797538,0.15042489767074585,0.12777632474899292,0.16741017997264862
16QAM-K1824,warm,2,500,0.0022615131456404924,0.15056195855140686,0.11742516607046127,0.15823499858379364
16QAM-K1824,warm,2,525,0.002158717019483447,0.15063048899173737,0.10837458074092865,0.13883356750011444
16QAM-K1824,warm,2,550,0.002021655673161149,0.15076754987239838,0.10040803253650665,0.12926766276359558
16QAM-K1824,warm,2,575,0.0020559211261570454,0.15083608031272888,0.09335305541753769,0.12226871401071548
16QAM-K1824,warm,2,600,0.002021655673161149,0.15131579339504242,0.087069571018219,0.11906208842992783
16QAM-K1824,warm,2,625,0.0019873904529958963,0.15131579339504242,0.08144348859786987,0.1031903401017189
16QAM-K1824,warm,2,650,0.0019188596634194255,0.15145285427570343,0.0763779729604721,0.10047709941864014
16QAM-K1824,warm,2,675,0.0018503289902582765,0.15145285427570343,0.07179352641105652,0.09499051421880722
16QAM-K1824,warm,2,700,0.001816063653677702,0.15145285427570343,0.06762908399105072,0.0856819823384285
16QAM-K1824,warm,2,725,0.0017817982006818056,0.15152138471603394,0.06383596360683441,0.07961884140968323
16QAM-K1824,warm,2,750,0.001747532864101231,0.15152138471603394,0.06037076190114021,0.07387258112430573
16QAM-K1824,warm,2,775,0.0017132675275206566,0.15152138471603394,0.057195160537958145,0.06924054026603699
16QAM-K1824,warm,2,800,0.001747532864101231,0.15152138471603394,0.05427561327815056,0.06525575369596481
16QAM-K1824,warm,2,825,0.001747532864101231,0.15158991515636444,0.05158361792564392,0.06310024112462997
16QAM-K1824,warm,2,850,0.0017132675275206566,0.15172697603702545,0.04909511283040047,0.06080711632966995
16QAM-K1824,warm,2,875,0.0017132675275206566,0.15179550647735596,0.046789396554231644,0.056234002113342285
16QAM-K1824,warm,2,900,0.0017132675275206566,0.15179550647735596,0.04464836046099663,0.05293024703860283
16QAM-K1824,warm,2,925,0.001679002190940082,0.15186403691768646,0.0426558181643486,0.05038643255829811
16QAM-K1824,warm,2,950,0.001679002190940082,0.15193256735801697,0.04079727083444595,0.04829768091440201
16QAM-K1824,warm,2,975,0.001679002190940082,0.15206962823867798,0.03906041756272316,0.04660140350461006
16QAM-K1824,warm,2,1000,0.001679002190940082,0.15206962823867798,0.037435322999954224,0.04346032440662384
16QAM-K1824,warm,2,1025,0.001679002190940082,0.15206962823867798,0.03591245412826538,0.04145859181880951
16QAM-K1824,warm,2,1050,0.001679002190940082,0.15206962823867798,0.03448275104165077,0.03963150829076767
16QAM-K1824,warm,2,1075,0.001679002190940082,0.15206962823867798,0.033138569444417953,0.03794705122709274
16QAM-K1824,warm,2,1100,0.0016447368543595076,0.15206962823867798,0.031872499734163284,0.036406006664037704
16QAM-K1824,warm,2,1125,0.0016447368543595076,0.15206962823867798,0.030678126960992813,0.03518792241811752
16QAM-K1824,warm,2,1150,0.0016447368543595076,0.15213815867900848,0.029550055041909218,0.03423114866018295
16QAM-K1824,warm,2,1175,0.0016447368543595076,0.15213815867900848,0.02848362922668457,0.03285131976008415
16QAM-K1824,warm,2,1200,0.0016447368543595076,0.15213815867900848,0.027474988251924515,0.033583659678697586
16QAM-K1824,warm,2,1225,0.0016447368543595076,0.15213815867900848,0.026519278064370155,0.030215740203857422
