seed,cond,cdl,ds_ns,speed_kmh,snr_db,stream,batch,slot,resid,tdisp,conf_a,conf_d,cf,ct,ymag,crc_a,crc_d,err_AINR,err_DiscNRX,err_LS-LIN,err_LS-LMMSE,err_PCSI
2,S1,C,100.0,3.0,5.0,val,0,10,0.4369150698184967,0.0038398082833737135,0.8974069952964783,0.9020593166351318,0.5576595067977905,0.7647739052772522,0.9905746579170227,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,0,11,0.4769933223724365,0.0024906496983021498,0.9069615602493286,0.900877058506012,0.7009876370429993,0.7572552561759949,1.0334392786026,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,0,12,0.5362502932548523,0.003661331022158265,0.8803494572639465,0.8903879523277283,0.32664263248443604,0.7470836639404297,0.8832392692565918,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,0,13,0.4703385829925537,0.002793737454339862,0.9014377593994141,0.9115769267082214,0.4718111753463745,0.7557935118675232,0.9313822984695435,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,0,14,0.48248210549354553,0.0019366323249414563,0.9097278118133545,0.9059203267097473,0.6482860445976257,0.7507537007331848,1.0029574632644653,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,0,15,0.5235512256622314,0.002615690929815173,0.9139487147331238,0.9210657477378845,0.594601035118103,0.7591145038604736,0.9921691417694092,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,0,16,0.46020856499671936,0.002454240107908845,0.9064689874649048,0.90137779712677,0.5482659935951233,0.7764958739280701,0.9717539548873901,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,0,17,0.4560370445251465,0.003538640448823571,0.9078015089035034,0.9037538766860962,0.5507392287254333,0.7672600150108337,0.9948933720588684,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,0,18,0.4388953745365143,0.0026660002768039703,0.907989501953125,0.9104922413825989,0.5836097598075867,0.771999180316925,0.9936519265174866,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,0,19,0.433210164308548,0.001422580680809915,0.9112576842308044,0.9096824526786804,0.5249066352844238,0.7575865983963013,0.9416244626045227,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,0,20,0.4088321924209595,0.0037606963887810707,0.9004098773002625,0.9098945260047913,0.7107244729995728,0.7838159799575806,1.0430073738098145,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,0,21,0.4148992896080017,0.0021468810737133026,0.9173166155815125,0.9148874282836914,0.5462712049484253,0.7715815305709839,0.9747034907341003,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,0,22,0.4675940275192261,0.0035421790089458227,0.9048861265182495,0.8963537216186523,0.7001899480819702,0.7698299288749695,1.0284229516983032,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,0,23,0.5212804079055786,0.003203871427103877,0.9016523361206055,0.9009202718734741,0.5865753293037415,0.7533003687858582,0.9749496579170227,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,0,24,0.4673899710178375,0.0014412247110158205,0.9185766577720642,0.9103180766105652,0.5892407894134521,0.7657603621482849,0.9898384809494019,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,0,25,0.4515141248703003,0.001994868740439415,0.9055613279342651,0.9070749878883362,0.6541107892990112,0.7675401568412781,0.9945354461669922,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,0,26,0.50996333360672,0.0014079796383157372,0.9055070877075195,0.8993395566940308,0.4794844388961792,0.7503300905227661,0.9518094658851624,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,0,27,0.4610614478588104,0.00261320429854095,0.9080185294151306,0.920979917049408,0.43805742263793945,0.7935746908187866,0.9106698036193848,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,0,28,0.4146457314491272,0.0025877265725284815,0.9175061583518982,0.9267342686653137,0.6802983283996582,0.7396458387374878,1.0248136520385742,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,0,29,0.5546919703483582,0.0035745897330343723,0.9118832945823669,0.9156373143196106,0.7206676602363586,0.7539461255073547,1.044283151626587,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,0,30,0.6212321519851685,0.004067744128406048,0.9030674695968628,0.8946887850761414,0.6367992162704468,0.767618715763092,1.015548586845398,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,0,31,0.42352232336997986,0.0023504875134676695,0.907758891582489,0.9123415946960449,0.6378730535507202,0.756868839263916,1.001858115196228,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,0,0.4996802806854248,0.00296004768460989,0.8836382031440735,0.8863743543624878,0.565095067024231,0.7604756951332092,0.9518131017684937,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,1,0.43706151843070984,0.003505707485601306,0.9034876227378845,0.9071829915046692,0.5455682277679443,0.7785211801528931,0.9609730839729309,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,2,0.41710028052330017,0.005031790118664503,0.9025391340255737,0.9064982533454895,0.5315619111061096,0.7746056914329529,0.9719296097755432,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,3,0.525641679763794,0.0020623812451958656,0.8797666430473328,0.9066876769065857,0.751333475112915,0.7590232491493225,1.0591574907302856,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,4,0.4567447900772095,0.00437049800530076,0.9063921570777893,0.9057008624076843,0.679645299911499,0.7516176104545593,1.0153888463974,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,5,0.4287991225719452,0.0033683371730148792,0.9034705758094788,0.9052140116691589,0.6219805479049683,0.7457036972045898,0.9846501350402832,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,6,0.5204471349716187,0.0022481137420982122,0.9035950303077698,0.9027898907661438,0.6357551217079163,0.7570149898529053,1.0111324787139893,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,7,0.45820653438568115,0.00375266931951046,0.9068748354911804,0.9027724266052246,0.5865246057510376,0.7533838748931885,0.9953292012214661,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,8,0.49498897790908813,0.005669408943504095,0.9056893587112427,0.9061514735221863,0.6584076881408691,0.7393959164619446,1.0250619649887085,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,9,0.5041621327400208,0.002347133122384548,0.9029929637908936,0.9037115573883057,0.5791852474212646,0.7527438998222351,0.9572839736938477,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,10,0.43028104305267334,0.0025976747274398804,0.9070325493812561,0.9179540276527405,0.656531035900116,0.7518004179000854,1.0164271593093872,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,11,0.5707647800445557,0.002525004092603922,0.9067689180374146,0.9018141031265259,0.7372269034385681,0.7634203433990479,1.0628182888031006,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,12,0.45858320593833923,0.003517268691211939,0.9102898836135864,0.9086815118789673,0.6895231008529663,0.7779424786567688,1.0251436233520508,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,13,0.43827199935913086,0.0009790592594072223,0.908725917339325,0.9079347252845764,0.5909074544906616,0.7918065190315247,0.9722425937652588,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,14,0.435131698846817,0.0015758976805955172,0.9157533645629883,0.9105827808380127,0.5260004997253418,0.7431357502937317,0.9779446721076965,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,15,0.5540613532066345,0.0035134742502123117,0.910048246383667,0.9091535210609436,0.6609009504318237,0.7680866718292236,1.0010087490081787,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,16,0.4853293299674988,0.0023287672083824873,0.9000308513641357,0.9089521765708923,0.6901262998580933,0.7682436108589172,1.048209309577942,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,17,0.4664139449596405,0.0031707382295280695,0.9049770832061768,0.9068488478660583,0.6486734747886658,0.7585598230361938,0.9993718862533569,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,18,0.5196207761764526,0.0035372404381632805,0.9016463756561279,0.9072305560112,0.6609845161437988,0.7499339580535889,1.014573574066162,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,19,0.43704062700271606,0.0037450517993420362,0.9062597751617432,0.8990665674209595,0.6372162103652954,0.74761962890625,1.0171754360198975,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,20,0.538418710231781,0.003574744565412402,0.9153673052787781,0.9083142280578613,0.7065956592559814,0.7687904834747314,1.0150374174118042,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,21,0.4690113961696625,0.0030097789131104946,0.9067076444625854,0.917856752872467,0.5452297329902649,0.7973018884658813,0.9431579113006592,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,22,0.4952443838119507,0.0032083927653729916,0.8983911871910095,0.9084283709526062,0.5137391090393066,0.7403724789619446,0.9268448352813721,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,23,0.47289228439331055,0.0028295789379626513,0.8989030122756958,0.9004123210906982,0.5939010381698608,0.7522459030151367,0.9671406149864197,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,24,0.4709201455116272,0.0024599223397672176,0.9117469191551208,0.9109398126602173,0.5146321058273315,0.7591225504875183,0.9574023485183716,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,25,0.503951907157898,0.0031080611515790224,0.900205671787262,0.9138088226318359,0.7465916275978088,0.7896170616149902,1.0484302043914795,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,26,0.47419196367263794,0.0026942393742501736,0.9091958403587341,0.9021029472351074,0.7133509516716003,0.7750566005706787,1.042403221130371,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,27,0.4855435788631439,0.004452982451766729,0.9096013307571411,0.90272057056427,0.42441505193710327,0.7614898681640625,0.8920264840126038,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,28,0.44828763604164124,0.00164934026543051,0.9118669629096985,0.9073715806007385,0.6775416135787964,0.761146068572998,1.0347206592559814,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,29,0.44316911697387695,0.001664927345700562,0.9119716286659241,0.9126706123352051,0.7474256753921509,0.7495329976081848,1.0569970607757568,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,30,0.5036124587059021,0.00131393747869879,0.8888213634490967,0.8862224221229553,0.7274199724197388,0.7728250622749329,1.0379549264907837,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,1,31,0.47816625237464905,0.0037266495637595654,0.9121909141540527,0.9023345112800598,0.6114440560340881,0.76144939661026,0.9812402129173279,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,0,0.48887255787849426,0.0035584578290581703,0.9028773903846741,0.8907327651977539,0.6987589597702026,0.7587493062019348,1.024334192276001,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,1,0.5084818601608276,0.0018129111267626286,0.9011028409004211,0.9040806889533997,0.5921646356582642,0.7251683473587036,0.9945660829544067,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,2,0.5670170783996582,0.0015736495843157172,0.8992698192596436,0.9145574569702148,0.6785651445388794,0.7539018988609314,1.014233112335205,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,3,0.42630940675735474,0.0019380657467991114,0.9007332921028137,0.904141366481781,0.5939924716949463,0.7565937638282776,0.9911813735961914,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,4,0.4969249665737152,0.0031223201658576727,0.9019188284873962,0.8930383324623108,0.5221624970436096,0.7761214971542358,0.9323603510856628,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,5,0.428882360458374,0.0017686523497104645,0.9086951613426208,0.912100613117218,0.5297729969024658,0.7430192232131958,0.9894432425498962,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,6,0.4825151562690735,0.002972591668367386,0.9078795313835144,0.9133710265159607,0.6525800228118896,0.7647566199302673,1.009421467781067,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,7,0.440051794052124,0.002607779111713171,0.9088565707206726,0.9068504571914673,0.5609000325202942,0.7713605761528015,0.9909733533859253,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,8,0.45597678422927856,0.005907081533223391,0.9087706804275513,0.9085747599601746,0.5416085124015808,0.7537174224853516,0.9831525087356567,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,9,0.5088518857955933,0.0012166791129857302,0.9106939435005188,0.9133903384208679,0.6202493906021118,0.7521389126777649,1.014715552330017,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,10,0.5090617537498474,0.002983423648402095,0.8989062905311584,0.9118850231170654,0.7173399925231934,0.7671163082122803,1.0452525615692139,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,11,0.422893762588501,0.0026618039701133966,0.9078443646430969,0.9123162031173706,0.5773937702178955,0.7637187838554382,0.9943829774856567,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,12,0.46267038583755493,0.0029394340235739946,0.8999115824699402,0.9054778814315796,0.6701380014419556,0.7427989840507507,1.0243552923202515,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,13,0.4708174467086792,0.0020734481513500214,0.9063547849655151,0.9067103266716003,0.7068837881088257,0.7786309123039246,1.0290827751159668,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,14,0.41892537474632263,0.0028898254968225956,0.9158053398132324,0.9097914695739746,0.561691164970398,0.7709004282951355,0.9914785027503967,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,15,0.5393409729003906,0.004206105601042509,0.9067056179046631,0.9015681743621826,0.6246594190597534,0.7793727517127991,1.0003900527954102,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,16,0.4440109133720398,0.0029045389965176582,0.9066242575645447,0.9048869013786316,0.6110732555389404,0.7500151991844177,0.9828086495399475,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,17,0.5498644113540649,0.002035777783021331,0.9169669151306152,0.9089265465736389,0.7019410729408264,0.7417505383491516,1.043141484260559,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,18,0.447195827960968,0.004564107395708561,0.9081786870956421,0.9037764668464661,0.51323401927948,0.7675073742866516,0.9509325623512268,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,19,0.43886321783065796,0.0018990752287209034,0.9004688858985901,0.9064915180206299,0.6360987424850464,0.7578625082969666,1.006282091140747,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,20,0.42989659309387207,0.0017522856360301375,0.912018358707428,0.9104962348937988,0.6237349510192871,0.7645697593688965,1.0067603588104248,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,21,0.513590931892395,0.0008826073026284575,0.9118078351020813,0.9137592911720276,0.7398774027824402,0.766838014125824,1.0527392625808716,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,22,0.4840538203716278,0.0016816359711810946,0.9000436067581177,0.9038814902305603,0.5350863933563232,0.772189199924469,0.9415274262428284,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,23,0.43177559971809387,0.001970817567780614,0.8849014639854431,0.8925226330757141,0.6281248331069946,0.7794106006622314,1.014345407485962,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,24,0.4373874366283417,0.0035539409145712852,0.9152805805206299,0.9209541082382202,0.7078129649162292,0.7687721252441406,1.0344785451889038,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,25,0.508270263671875,0.002943876665085554,0.9115927815437317,0.9024703502655029,0.5291609764099121,0.78924560546875,0.9388899207115173,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,26,0.436937153339386,0.003961424343287945,0.9133910536766052,0.9065882563591003,0.588736891746521,0.7800422310829163,0.9876447916030884,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,27,0.4367852509021759,0.002746585290879011,0.9170297980308533,0.9095629453659058,0.5487424731254578,0.7340940833091736,0.9519477486610413,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,28,0.4594687819480896,0.0031661484390497208,0.8952029943466187,0.9034831523895264,0.7310127019882202,0.7595111131668091,1.0403083562850952,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,29,0.43991851806640625,0.0016713641816750169,0.9041983485221863,0.890579104423523,0.5190602540969849,0.762010931968689,0.9611738920211792,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,30,0.4284825325012207,0.0021525518968701363,0.9066780805587769,0.9006786346435547,0.5448046326637268,0.7549750208854675,0.9827404022216797,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,2,31,0.4623362720012665,0.002458101836964488,0.9068801403045654,0.9081785678863525,0.6164516806602478,0.7934814691543579,1.0063400268554688,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,3,0,0.5635105967521667,0.0022519254125654697,0.8959650993347168,0.8822193741798401,0.6757732033729553,0.7326423525810242,1.0213723182678223,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,3,1,0.46481117606163025,0.0025585792027413845,0.9063961505889893,0.9044076204299927,0.5781376957893372,0.745070219039917,0.9934002161026001,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,3,2,0.48087650537490845,0.0033787947613745928,0.897159218788147,0.8972557783126831,0.7084564566612244,0.7469720840454102,1.038744568824768,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,3,3,0.4721151888370514,0.00248738587833941,0.8999754190444946,0.9076250791549683,0.6303080320358276,0.7538982033729553,0.9888167977333069,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,3,4,0.509082019329071,0.0017416311893612146,0.9143382906913757,0.9111067056655884,0.5256092548370361,0.7666971683502197,0.9608796834945679,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,3,5,0.4383821189403534,0.0029258348513394594,0.8994866609573364,0.9115744829177856,0.703615665435791,0.7727963924407959,1.0434216260910034,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,3,6,0.5998169183731079,0.002464405493810773,0.8887937068939209,0.8884404301643372,0.5241786241531372,0.7347288727760315,0.9759020209312439,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,3,7,0.49236223101615906,0.0029963343404233456,0.9202108383178711,0.9168254137039185,0.724624752998352,0.7596827149391174,1.0402214527130127,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,3,8,0.43663203716278076,0.0032573561184108257,0.9066076278686523,0.910751461982727,0.5768876075744629,0.7537230849266052,0.9859291315078735,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,3,9,0.4654562473297119,0.001510182279162109,0.9077628254890442,0.9047326445579529,0.729721188545227,0.7660612463951111,1.0296374559402466,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,3,10,0.5186418294906616,0.00224427436478436,0.9022564888000488,0.909993052482605,0.6567058563232422,0.7712004780769348,1.0272388458251953,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,3,11,0.4439915418624878,0.0017951966729015112,0.905303418636322,0.9058116674423218,0.4468340277671814,0.768600583076477,0.933969259262085,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,3,12,0.4883052408695221,0.002148084342479706,0.9080225229263306,0.9127823114395142,0.4983954131603241,0.7371178269386292,0.9394314885139465,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,3,13,0.4560243487358093,0.0016288128681480885,0.9111809134483337,0.9079141616821289,0.6403638124465942,0.7340195178985596,0.9973720908164978,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,3,14,0.4322925806045532,0.003357997862622142,0.8981186747550964,0.9039250612258911,0.5903555154800415,0.7706160545349121,0.9606687426567078,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,3,15,0.5298432111740112,0.004243939183652401,0.8942980766296387,0.890513002872467,0.6603268980979919,0.7448341250419617,1.0289067029953003,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,3,16,0.4337311387062073,0.003515728982165456,0.913181483745575,0.9187723994255066,0.5193015336990356,0.7565680146217346,0.9590956568717957,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,3,17,0.48203492164611816,0.003682583337649703,0.9088916778564453,0.9060688018798828,0.5472619533538818,0.7591946721076965,0.9824258089065552,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,3,18,0.5573991537094116,0.0032027619890868664,0.9110584259033203,0.9011856317520142,0.6202719211578369,0.7492589354515076,1.0119566917419434,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,3,19,0.4334867596626282,0.003273977432399988,0.9082550406455994,0.9069611430168152,0.5793102383613586,0.7789357900619507,0.991477370262146,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,3,20,0.5388520956039429,0.002321824664250016,0.8886241912841797,0.8813374638557434,0.6852492094039917,0.7381724119186401,1.0294699668884277,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,S1,C,100.0,3.0,5.0,val,3,21,0.4736010432243347,0.0035208927001804113,0.9062239527702332,0.9128010869026184,0.6618454456329346,0.7749922275543213,1.0114034414291382,1.0,1.0,0.0,0.0,0.0,0.0,0.0
