seed,cond,cdl,ds_ns,speed_kmh,snr_db,stream,batch,slot,resid,tdisp,conf_a,conf_d,cf,ct,ymag,crc_a,crc_d,err_AINR,err_DiscNRX,err_LS-LIN,err_LS-LMMSE,err_PCSI
1,S1,C,100.0,3.0,5.0,val,0,12,0.5066167116165161,0.002542467089369893,0.8985016345977783,0.899966835975647,0.5039844512939453,0.7653319239616394,0.9708956480026245,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,0,13,0.4523497223854065,0.0016169928712770343,0.9116942882537842,0.9203210473060608,0.47245854139328003,0.735633909702301,0.9223576784133911,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,0,14,0.4728454053401947,0.002533550839871168,0.906983494758606,0.9097082614898682,0.5556617975234985,0.7527874112129211,0.9717437028884888,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,0,15,0.5119323134422302,0.0017483198316767812,0.8943308591842651,0.906126081943512,0.5292261838912964,0.7766472101211548,0.9586857557296753,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,0,16,0.5152994394302368,0.004299612250179052,0.9165769815444946,0.9153431057929993,0.6448194980621338,0.7568883895874023,1.0019315481185913,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,0,17,0.4238870441913605,0.0035730465315282345,0.9112411141395569,0.9157208800315857,0.5543138980865479,0.7564558386802673,0.979975700378418,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,0,18,0.48768100142478943,0.001945333555340767,0.9233227372169495,0.9043814539909363,0.6526040434837341,0.7461787462234497,1.0129368305206299,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,0,19,0.45857974886894226,0.004061778541654348,0.8968601822853088,0.8962057828903198,0.7168992757797241,0.7862052917480469,1.0338194370269775,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,0,20,0.49200716614723206,0.0015973505796864629,0.9101107716560364,0.9131045937538147,0.4728536903858185,0.7447341084480286,0.9616955518722534,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,0,21,0.4647040367126465,0.002857042010873556,0.9049911499023438,0.91380375623703,0.48736679553985596,0.7499144673347473,0.9730342030525208,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,0,22,0.44640666246414185,0.005903604906052351,0.9008020758628845,0.8904550075531006,0.6710962653160095,0.7636590003967285,1.0007787942886353,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,0,23,0.4829963743686676,0.0024724090471863747,0.9177446961402893,0.904646635055542,0.481161504983902,0.7790110111236572,0.9307978749275208,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,0,24,0.505189836025238,0.0017685913480818272,0.9017583131790161,0.9071456789970398,0.7052791118621826,0.7451046705245972,1.0327259302139282,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,0,25,0.4162614047527313,0.0031078506726771593,0.9211692214012146,0.9089288711547852,0.5364755988121033,0.7451518177986145,0.9601926207542419,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,0,26,0.47585320472717285,0.001215543714351952,0.9088313579559326,0.9017142653465271,0.6681918501853943,0.7616119980812073,1.0289390087127686,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,0,27,0.46522974967956543,0.0028872417751699686,0.9030439257621765,0.9108991026878357,0.5526126623153687,0.7446870803833008,0.9617223143577576,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,0,28,0.5615688562393188,0.0017676338320598006,0.9020577669143677,0.9076569080352783,0.6073276996612549,0.7396838068962097,0.9960344433784485,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,0,29,0.41066423058509827,0.002445084508508444,0.9031835198402405,0.9099592566490173,0.5620900392532349,0.7464137077331543,0.9708651304244995,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,0,30,0.5063973665237427,0.001697519444860518,0.9026592373847961,0.8984909653663635,0.7183916568756104,0.7737418413162231,1.0311790704727173,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,0,31,0.4346906244754791,0.0019436791772022843,0.8951002359390259,0.9147824645042419,0.716012179851532,0.7467449307441711,1.0456743240356445,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,0,0.4309339225292206,0.0024722344242036343,0.9044522643089294,0.8957399129867554,0.5052778720855713,0.7673771977424622,0.9643575549125671,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,1,0.4844420254230499,0.002543088747188449,0.8958837985992432,0.9026674628257751,0.4636862874031067,0.7746808528900146,0.911115825176239,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,2,0.49082574248313904,0.0025893687270581722,0.9158400297164917,0.9014334678649902,0.5053419470787048,0.7442780137062073,0.9560002088546753,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,3,0.46612218022346497,0.0020172628574073315,0.9114909768104553,0.9067516922950745,0.5915939211845398,0.7454009652137756,0.9938037991523743,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,4,0.46752339601516724,0.0016033559804782271,0.9187083840370178,0.9128503799438477,0.607142448425293,0.7627390027046204,0.9768401384353638,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,5,0.45152193307876587,0.002164154313504696,0.9070166945457458,0.9144004583358765,0.6774023771286011,0.7576655745506287,1.0118619203567505,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,6,0.4946260452270508,0.0030896966345608234,0.9082106947898865,0.912136971950531,0.7173334360122681,0.77549147605896,1.0225673913955688,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,7,0.5487768650054932,0.005011523608118296,0.8999226689338684,0.9122457504272461,0.49203649163246155,0.7331988215446472,0.9849080443382263,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,8,0.505060076713562,0.003719698404893279,0.9020075798034668,0.9062265157699585,0.7403585910797119,0.768673300743103,1.0381355285644531,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,9,0.5187562704086304,0.0020111773628741503,0.8978638052940369,0.9000216126441956,0.650589644908905,0.7631956934928894,1.0239264965057373,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,10,0.4193313717842102,0.003672304330393672,0.903102695941925,0.9063552021980286,0.6266911625862122,0.7542111873626709,0.9904173612594604,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,11,0.510688066482544,0.004153287038207054,0.9002874493598938,0.9071992635726929,0.6951757073402405,0.7768876552581787,1.0168603658676147,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,12,0.5357629060745239,0.002739180810749531,0.9142448306083679,0.9079000353813171,0.6885313987731934,0.7691356539726257,1.0358619689941406,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,13,0.45144200325012207,0.0019478738540783525,0.9067370891571045,0.9049743413925171,0.6560089588165283,0.7553449273109436,1.0312048196792603,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,14,0.47073814272880554,0.002521005691960454,0.9047209024429321,0.9028946161270142,0.602756142616272,0.7552239298820496,1.003298044204712,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,15,0.4898895025253296,0.0012284769909456372,0.9003978371620178,0.9054834246635437,0.5034013986587524,0.7734980583190918,0.9794771671295166,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,16,0.5353254675865173,0.0034785717725753784,0.8974205851554871,0.902251124382019,0.4215279817581177,0.7627528309822083,0.9107871055603027,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,17,0.38968801498413086,0.0018181392224505544,0.9084838628768921,0.9070437550544739,0.5717967748641968,0.7706979513168335,0.9685982465744019,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,18,0.5102542638778687,0.0024051896762102842,0.901685357093811,0.9031491875648499,0.5803896188735962,0.7824575304985046,0.9839562773704529,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,19,0.4596208333969116,0.00291741406545043,0.8992491960525513,0.9102433323860168,0.6450423002243042,0.7602750062942505,1.003162145614624,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,20,0.4800603985786438,0.0019519180059432983,0.9104440808296204,0.9033509492874146,0.6911817789077759,0.7651116847991943,1.0142203569412231,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,21,0.5475115180015564,0.0033010097686201334,0.9005203247070312,0.8922333121299744,0.6466458439826965,0.7613531351089478,0.9979139566421509,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,22,0.49505072832107544,0.0031599216163158417,0.9070428013801575,0.9070086479187012,0.5085776448249817,0.7698166370391846,0.9527313709259033,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,23,0.48811352252960205,0.002633980242535472,0.9071851968765259,0.9035220742225647,0.7184624671936035,0.7636105418205261,1.0548938512802124,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,24,0.4533519446849823,0.0023541422560811043,0.9077255725860596,0.8998409509658813,0.6568775177001953,0.7821534872055054,1.0198416709899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,25,0.5107685923576355,0.003207478439435363,0.8991485834121704,0.9072042107582092,0.7007436752319336,0.7380746603012085,1.0380196571350098,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,26,0.5778091549873352,0.0029688894283026457,0.916182279586792,0.9089949131011963,0.6780946850776672,0.7615571618080139,1.021510124206543,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,27,0.43344080448150635,0.003668525954708457,0.9028179049491882,0.9099796414375305,0.6604998707771301,0.7497398853302002,1.0135029554367065,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,28,0.5698619484901428,0.0017297094454988837,0.8997811079025269,0.896056592464447,0.5755820870399475,0.7677013278007507,0.9764266014099121,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,29,0.46033743023872375,0.0015693671302869916,0.9154323935508728,0.9111693501472473,0.6742880344390869,0.7595876455307007,1.0240243673324585,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,30,0.50591641664505,0.0032849814742803574,0.9169166088104248,0.8989779949188232,0.7241353988647461,0.745997965335846,1.055105447769165,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,1,31,0.5480831861495972,0.004439206328243017,0.8921313285827637,0.9002422094345093,0.6970129013061523,0.7400340437889099,1.0268536806106567,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,0,0.49523794651031494,0.0035099980887025595,0.9076966047286987,0.9084129333496094,0.6066063642501831,0.7530472278594971,0.9747858643531799,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,1,0.5486204624176025,0.004752054810523987,0.9036842584609985,0.8923596739768982,0.6268292665481567,0.7680597305297852,0.9720386862754822,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,2,0.47751110792160034,0.00216367794200778,0.9133694767951965,0.9106355905532837,0.6411312818527222,0.7764286994934082,0.9928925037384033,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,3,0.5118519067764282,0.0019851394463330507,0.9096406698226929,0.9164067506790161,0.4972311854362488,0.7653951644897461,0.9676151275634766,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,4,0.48931771516799927,0.003787130117416382,0.9018495678901672,0.9040567278862,0.5343783497810364,0.7702096700668335,0.9712056517601013,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,5,0.5177010893821716,0.0034416362177580595,0.9007791876792908,0.9081721901893616,0.7230016589164734,0.7413048148155212,1.0453404188156128,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,6,0.5318145155906677,0.0024351789616048336,0.9059875011444092,0.9060617089271545,0.6538876295089722,0.7582300305366516,0.991744875907898,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,7,0.47465211153030396,0.0026626638136804104,0.9103005528450012,0.9088547229766846,0.6824829578399658,0.7559553384780884,0.9981746077537537,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,8,0.5058590173721313,0.0017589052440598607,0.9153971672058105,0.9170878529548645,0.6327120661735535,0.7451694011688232,1.0065207481384277,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,9,0.42061614990234375,0.0030399963725358248,0.9038287997245789,0.906019389629364,0.6490395069122314,0.7428092360496521,1.0265259742736816,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,10,0.6048815846443176,0.0019770970102399588,0.8939459323883057,0.9042171835899353,0.6614240407943726,0.7622060775756836,1.0241976976394653,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,11,0.4867577850818634,0.0028624616097658873,0.9011373519897461,0.8987674713134766,0.6431125402450562,0.7586109042167664,1.0081042051315308,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,12,0.45556777715682983,0.002811953891068697,0.9005382061004639,0.8998196721076965,0.4544943571090698,0.7688179612159729,0.9293760061264038,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,13,0.48090240359306335,0.0020930483005940914,0.8980399966239929,0.9060513973236084,0.4699728488922119,0.7385241985321045,0.9218122959136963,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,14,0.469821035861969,0.004967519082129002,0.9155681133270264,0.9103959798812866,0.5032445788383484,0.7584611177444458,0.943145215511322,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,15,0.4754600524902344,0.002410349901765585,0.9102368354797363,0.9068979620933533,0.5855416059494019,0.7835365533828735,0.9983093738555908,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,16,0.5223641395568848,0.004678783938288689,0.9117119908332825,0.8949903845787048,0.6584778428077698,0.7682969570159912,0.986028254032135,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,17,0.4702928066253662,0.0007531272131018341,0.910007655620575,0.9090502858161926,0.505628228187561,0.7613375782966614,0.9584154486656189,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,18,0.4760015904903412,0.002311144722625613,0.9022997617721558,0.8896687626838684,0.6710004806518555,0.7550301551818848,1.0078405141830444,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,19,0.5607877969741821,0.002798894653096795,0.9036440849304199,0.9103386402130127,0.5633730292320251,0.7588570713996887,0.9941546320915222,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,20,0.5758835077285767,0.0013873418793082237,0.9048639535903931,0.8931673169136047,0.7261999845504761,0.7606915235519409,1.0488682985305786,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,21,0.4826233983039856,0.0013214683858677745,0.9017536640167236,0.9061107635498047,0.5150284171104431,0.7899224758148193,0.9490909576416016,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,22,0.4710443317890167,0.0023886114358901978,0.8911901116371155,0.8995599746704102,0.7245078682899475,0.7818255424499512,1.0160053968429565,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,23,0.4522446393966675,0.0020625204779207706,0.8964990973472595,0.8917030096054077,0.5548683404922485,0.7724153399467468,0.9810777306556702,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,24,0.45982828736305237,0.004505941644310951,0.9074447154998779,0.8987191319465637,0.6712059378623962,0.7671193480491638,1.0019912719726562,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,25,0.4907214045524597,0.0027735084295272827,0.9159899353981018,0.9171187281608582,0.5941223502159119,0.7622954845428467,0.9849646091461182,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,26,0.48275259137153625,0.0015439989510923624,0.9063819646835327,0.9138423204421997,0.6113784313201904,0.7605295777320862,0.9945809841156006,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,27,0.4906097650527954,0.004811303224414587,0.9069756865501404,0.9109753966331482,0.6978126764297485,0.7647828459739685,1.0227861404418945,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,28,0.4891011714935303,0.002094411291182041,0.9025498628616333,0.9024861454963684,0.5665180087089539,0.7488729357719421,0.9623093605041504,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,29,0.4894073009490967,0.0019463055068627,0.9069830775260925,0.9117426872253418,0.7059548497200012,0.7612910866737366,1.032610297203064,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,30,0.4926854968070984,0.002791941398754716,0.8928886651992798,0.8974117040634155,0.7511602640151978,0.7617315053939819,1.0365595817565918,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,2,31,0.48931393027305603,0.001834746915847063,0.9024484753608704,0.9135754108428955,0.6946172714233398,0.7718989849090576,1.037276268005371,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,3,0,0.4395707845687866,0.002932782983407378,0.8993943929672241,0.9070085287094116,0.6172890663146973,0.7560056447982788,0.9991487264633179,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,3,1,0.48004427552223206,0.0015175575390458107,0.9000738263130188,0.9006117582321167,0.5010743141174316,0.7656668424606323,0.953023374080658,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,3,2,0.43160155415534973,0.002681413432583213,0.9044086933135986,0.9059720635414124,0.5312325954437256,0.7644163966178894,0.9933414459228516,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,3,3,0.470825731754303,0.0038127093575894833,0.9186707735061646,0.9159814119338989,0.6786902546882629,0.7724828720092773,1.0296235084533691,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,3,4,0.5480824112892151,0.0023547851014882326,0.8934049606323242,0.8909410834312439,0.47299468517303467,0.7705312967300415,0.9270824193954468,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,3,5,0.4283188283443451,0.0017660391749814153,0.9063645005226135,0.9135660529136658,0.5492701530456543,0.7591568231582642,0.9655401706695557,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,3,6,0.4409386217594147,0.0029010651633143425,0.9012482166290283,0.8990603089332581,0.5270419120788574,0.7643241286277771,0.9624403715133667,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,3,7,0.5196388363838196,0.0018754330230876803,0.8949668407440186,0.8926445245742798,0.6772470474243164,0.7491430640220642,1.0198607444763184,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,3,8,0.5523751378059387,0.0017785803647711873,0.9030190706253052,0.8954012989997864,0.567287027835846,0.7576828598976135,0.9604663252830505,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,3,9,0.433483749628067,0.002432056237012148,0.9091529250144958,0.9056136608123779,0.6549556255340576,0.7572028636932373,1.0143908262252808,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,3,10,0.4924795627593994,0.001516728661954403,0.8980889916419983,0.9073077440261841,0.46471866965293884,0.7618470191955566,0.928626537322998,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,3,11,0.4176672101020813,0.0028172465972602367,0.9108622670173645,0.9094769954681396,0.5986491441726685,0.7559561729431152,0.98554927110672,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,3,12,0.47465780377388,0.0017770662670955062,0.8945605158805847,0.8951743841171265,0.5091361999511719,0.7656950354576111,0.9457283020019531,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,3,13,0.44279390573501587,0.002809053286910057,0.9097238183021545,0.9052532315254211,0.5146826505661011,0.7505325078964233,0.9632065892219543,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,3,14,0.47088292241096497,0.0031198635697364807,0.9213036298751831,0.9045828580856323,0.6729024648666382,0.7724081873893738,1.019758939743042,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,3,15,0.4494304060935974,0.0018133919220417738,0.9046590328216553,0.9012771844863892,0.5561423301696777,0.7247405648231506,0.969621479511261,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,3,16,0.4444725215435028,0.0022308772895485163,0.898078441619873,0.8961595892906189,0.6669539213180542,0.742648184299469,1.0241037607192993,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,3,17,0.4160633683204651,0.0017671099631115794,0.9050574898719788,0.901166558265686,0.7008121013641357,0.7553743124008179,1.0205649137496948,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,3,18,0.4854976236820221,0.0038032240699976683,0.9093813896179199,0.9023835062980652,0.6105294227600098,0.7296522259712219,1.001209020614624,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,3,19,0.5192238092422485,0.0027238200418651104,0.9067516922950745,0.8965834975242615,0.5974489450454712,0.7773736119270325,0.994392454624176,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,3,20,0.41926640272140503,0.0022116899490356445,0.9164158701896667,0.9191821813583374,0.5578444004058838,0.7741586565971375,0.9825150370597839,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,S1,C,100.0,3.0,5.0,val,3,21,0.4770427346229553,0.0023472036700695753,0.9187250137329102,0.9175319671630859,0.6556068658828735,0.7196853756904602,1.036452054977417,1.0,1.0,0.0,0.0,0.0,0.0,0.0
