seed,cond,cdl,ds_ns,speed_kmh,snr_db,stream,batch,slot,resid,tdisp,conf_a,conf_d,cf,ct,ymag,crc_a,crc_d,err_AINR,err_DiscNRX,err_LS-LIN,err_LS-LMMSE,err_PCSI
4,CDLB,B,100.0,3.0,10.0,test,8,13,0.33791106939315796,0.0045190611854195595,0.9911807179450989,0.9860026240348816,0.7357061505317688,0.9208770990371704,0.8521033525466919,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,8,14,0.22499710321426392,0.0019950622227042913,0.9892287850379944,0.9900937080383301,0.8726548552513123,0.9092154502868652,0.9643848538398743,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,8,15,0.21328666806221008,0.0027144625782966614,0.9940235018730164,0.9927206039428711,0.7808007001876831,0.9025270342826843,0.8732346296310425,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,8,16,0.3226938843727112,0.0031705840956419706,0.9864137768745422,0.9847346544265747,0.7560012340545654,0.9089987277984619,0.8686248064041138,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,8,17,0.22280792891979218,0.002356627956032753,0.9931156039237976,0.9942586421966553,0.7195333242416382,0.9216815829277039,0.8555114269256592,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,8,18,0.3231196999549866,0.0031662550754845142,0.9901008009910583,0.9912537932395935,0.7806389331817627,0.9047053456306458,0.8867425322532654,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,8,19,0.2637456953525543,0.0039556086994707584,0.9877446293830872,0.9902276396751404,0.8744203448295593,0.9049715399742126,0.9501734375953674,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,8,20,0.22172759473323822,0.0013847652589902282,0.9948766827583313,0.9961935877799988,0.8573479652404785,0.9119867086410522,0.9366559386253357,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,8,21,0.22054336965084076,0.003341342555359006,0.9951521158218384,0.9945764541625977,0.8442955017089844,0.9111874103546143,0.9184160828590393,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,8,22,0.28213104605674744,0.0020688041113317013,0.9864752292633057,0.9808266758918762,0.7218084335327148,0.9153158664703369,0.8484412431716919,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,8,23,0.2884124517440796,0.00300531811080873,0.9853870272636414,0.9875559210777283,0.8400876522064209,0.9162830114364624,0.9218270778656006,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,8,24,0.25883227586746216,0.003869317937642336,0.9940468072891235,0.9955076575279236,0.8678496479988098,0.9124618768692017,0.9273350834846497,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,8,25,0.2430875450372696,0.002553684636950493,0.993648886680603,0.9922410249710083,0.7778812646865845,0.9048684239387512,0.8991788029670715,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,8,26,0.19989103078842163,0.005373803898692131,0.9966188073158264,0.9967880249023438,0.7983076572418213,0.9130485653877258,0.9140483140945435,1.0,1.0,0.0,0.0,0.0,0.0,0.0
